# time = 0.00160177
# Grid Points = 128
             # Temp                 # enthalpy                 # H2                 # H                 # O                 # O2                 # OH                 # H2O                 # HO2                 # H2O2                 # C                 # CH                 # CH2                 # CH2(S)                 # CH3                 # CH4                 # CO                 # CO2                 # HCO                 # CH2O                 # CH2OH                 # CH3O                 # CH3OH                 # C2H                 # C2H2                 # C2H3                 # C2H4                 # C2H5                 # C2H6                 # HCCO                 # CH2CO                 # HCCOH                 # N                 # NH                 # NH2                 # NH3                 # NNH                 # NO                 # NO2                 # N2O                 # HNO                 # CN                 # HCN                 # H2CN                 # HCNN                 # HCNO                 # HOCN                 # HNCO                 # NCO                 # N2                 # AR                 # C3H7                 # C3H8                 # CH2CHO                 # CH3CHO
   2.2223558803e+03   1.2149994999e+05   5.2740896629e-04   1.2648483333e-04   1.5108799848e-03   2.0146993752e-02   4.8064938124e-03   7.3644633016e-02   2.6915463709e-06   1.1806721880e-07   1.6012505816e-16   1.1269460768e-16   1.1533319106e-16   1.0391745509e-17   3.7856522559e-16   5.3725494434e-17   3.3020893522e-02   1.4852036252e-01   2.1381883116e-08   8.8256347397e-11   1.9982590275e-15   3.1297757147e-17   4.1189494053e-17   1.8493717557e-22   1.1430879641e-20   8.1285868278e-25   2.7939533830e-25   1.3271021615e-29   3.9793393604e-31   1.6658130414e-18   2.3881934752e-18   5.7983978677e-22   1.5436676866e-08   2.2984649574e-09   1.7434506617e-10   1.1920777642e-10   7.0701110528e-09   2.4381148598e-04   6.2038290877e-08   2.3464895136e-07   1.0126967919e-08   1.2838344008e-13   9.4557181423e-12   2.5264130262e-17   1.3126027893e-19   2.8144884600e-17   2.7838886926e-13   9.8248648977e-11   1.7119443557e-11   7.1744872344e-01  -6.4150154623e-24   3.6963173626e-44   1.8205811783e-45   8.7462165180e-23   1.0587848965e-24
   2.2223558803e+03   1.2149994999e+05   5.2740896629e-04   1.2648483333e-04   1.5108799848e-03   2.0146993752e-02   4.8064938124e-03   7.3644633016e-02   2.6915463709e-06   1.1806721880e-07   1.6012505816e-16   1.1269460768e-16   1.1533319106e-16   1.0391745509e-17   3.7856522559e-16   5.3725494434e-17   3.3020893522e-02   1.4852036252e-01   2.1381883116e-08   8.8256347397e-11   1.9982590275e-15   3.1297757147e-17   4.1189494053e-17   1.8493717557e-22   1.1430879641e-20   8.1285868278e-25   2.7939533830e-25   1.3271021615e-29   3.9793393604e-31   1.6658130414e-18   2.3881934752e-18   5.7983978677e-22   1.5436676866e-08   2.2984649574e-09   1.7434506617e-10   1.1920777642e-10   7.0701110528e-09   2.4381148598e-04   6.2038290877e-08   2.3464895136e-07   1.0126967919e-08   1.2838344008e-13   9.4557181423e-12   2.5264130262e-17   1.3126027893e-19   2.8144884600e-17   2.7838886926e-13   9.8248648977e-11   1.7119443557e-11   7.1744872344e-01  -6.4150154623e-24   3.6963173626e-44   1.8205811783e-45   8.7462165180e-23   1.0587848965e-24
   2.2223675060e+03   1.2149994999e+05   5.2741436492e-04   1.2648802217e-04   1.5109094224e-03   2.0146455871e-02   4.8065576760e-03   7.3644555640e-02   2.6915212971e-06   1.1806663198e-07   1.6014540688e-16   1.1269882021e-16   1.1533851685e-16   1.0392677150e-17   3.7859011640e-16   5.3731587911e-17   3.3019266043e-02   1.4852299808e-01   2.1381535626e-08   8.8253338546e-11   1.9983173097e-15   3.1298572779e-17   4.1188973843e-17   1.8494850616e-22   1.1431273511e-20   8.1295012155e-25   2.7949001026e-25   1.3277331880e-29   3.9810671583e-31   1.6658216100e-18   2.3882103083e-18   5.7987721222e-22   1.5428086593e-08   2.2967565195e-09   1.7411313652e-10   1.1905443824e-10   7.0702983470e-09   2.4295039890e-04   6.1820186237e-08   2.3465335851e-07   1.0093782744e-08   1.2826535452e-13   9.4473111783e-12   2.5241192915e-17   1.3126346936e-19   2.8116722416e-17   2.7815209723e-13   9.8155440925e-11   1.7101447035e-11   7.1744912545e-01  -6.2317775296e-24   3.6990688167e-44   1.8222711174e-45   8.7472656597e-23   1.0589965384e-24
   2.2223675060e+03   1.2149994999e+05   5.2741436492e-04   1.2648802217e-04   1.5109094224e-03   2.0146455871e-02   4.8065576760e-03   7.3644555640e-02   2.6915212971e-06   1.1806663198e-07   1.6014540688e-16   1.1269882021e-16   1.1533851685e-16   1.0392677150e-17   3.7859011640e-16   5.3731587911e-17   3.3019266043e-02   1.4852299808e-01   2.1381535626e-08   8.8253338546e-11   1.9983173097e-15   3.1298572779e-17   4.1188973843e-17   1.8494850616e-22   1.1431273511e-20   8.1295012155e-25   2.7949001026e-25   1.3277331880e-29   3.9810671583e-31   1.6658216100e-18   2.3882103083e-18   5.7987721222e-22   1.5428086593e-08   2.2967565195e-09   1.7411313652e-10   1.1905443824e-10   7.0702983470e-09   2.4295039890e-04   6.1820186237e-08   2.3465335851e-07   1.0093782744e-08   1.2826535452e-13   9.4473111783e-12   2.5241192915e-17   1.3126346936e-19   2.8116722416e-17   2.7815209723e-13   9.8155440925e-11   1.7101447035e-11   7.1744912545e-01  -6.2317775296e-24   3.6990688167e-44   1.8222711174e-45   8.7472656597e-23   1.0589965384e-24
   2.2317348498e+03   1.2149994999e+05   5.1200089757e-04   1.1855782527e-04   1.4298116660e-03   1.9690623717e-02   4.7212386498e-03   7.3898362602e-02   2.5765439194e-06   1.1427940613e-07   1.6500375682e-16   1.0701164458e-16   1.0873829639e-16   9.4481835308e-18   3.4217992761e-16   4.9541018760e-17   3.2337387215e-02   1.4959433601e-01   1.9545933910e-08   8.4461046996e-11   1.7664357230e-15   2.7786031411e-17   3.7812906724e-17   1.8235262077e-22   1.1329627720e-20   7.2159604784e-25   2.4749332239e-25   1.1081774562e-29   3.2625636215e-31   1.6318501511e-18   2.2389594695e-18   5.9146815200e-22   1.5716054700e-08   2.2146571971e-09   1.7626266966e-10   1.2443943734e-10   6.6659268681e-09   2.4750889722e-04   6.4131501875e-08   2.3757087523e-07   9.9403358437e-09   1.3101106004e-13   9.7385241639e-12   2.3777550455e-17   1.2193514053e-19   3.0936428739e-17   3.0194331128e-13   1.0379595087e-10   1.7636553819e-11   7.1744699523e-01  -6.2357710377e-24   2.8947657217e-44   1.3787199865e-45   7.4398478872e-23   9.2186235756e-25
   2.2317348498e+03   1.2149994999e+05   5.1200089757e-04   1.1855782527e-04   1.4298116660e-03   1.9690623717e-02   4.7212386498e-03   7.3898362602e-02   2.5765439194e-06   1.1427940613e-07   1.6500375682e-16   1.0701164458e-16   1.0873829639e-16   9.4481835308e-18   3.4217992761e-16   4.9541018760e-17   3.2337387215e-02   1.4959433601e-01   1.9545933910e-08   8.4461046996e-11   1.7664357230e-15   2.7786031411e-17   3.7812906724e-17   1.8235262077e-22   1.1329627720e-20   7.2159604784e-25   2.4749332239e-25   1.1081774562e-29   3.2625636215e-31   1.6318501511e-18   2.2389594695e-18   5.9146815200e-22   1.5716054700e-08   2.2146571971e-09   1.7626266966e-10   1.2443943734e-10   6.6659268681e-09   2.4750889722e-04   6.4131501875e-08   2.3757087523e-07   9.9403358437e-09   1.3101106004e-13   9.7385241639e-12   2.3777550455e-17   1.2193514053e-19   3.0936428739e-17   3.0194331128e-13   1.0379595087e-10   1.7636553819e-11   7.1744699523e-01  -6.2357710377e-24   2.8947657217e-44   1.3787199865e-45   7.4398478872e-23   9.2186235756e-25
   2.2205269300e+03   1.2149994999e+05   5.3039869479e-04   1.2806874456e-04   1.5270277424e-03   2.0237478552e-02   4.8229287449e-03   7.3595253492e-02   2.7148110538e-06   1.1883384397e-07   1.5923221844e-16   1.1380913168e-16   1.1667123008e-16   1.0589799515e-17   3.8616010677e-16   5.4597541906e-17   3.3154216899e-02   1.4831126947e-01   2.1754528450e-08   8.9003586248e-11   2.0462311990e-15   3.2022936029e-17   4.1871598784e-17   1.8544323076e-22   1.1451868561e-20   8.3201916513e-25   2.8593580728e-25   1.3719831053e-29   3.6887296153e-31   1.6727990714e-18   2.4183633211e-18   5.7779308550e-22   1.5340431362e-08   2.3077597771e-09   1.7296010290e-10   1.1753126517e-10   7.1504389743e-09   2.3944485316e-04   6.0719607237e-08   2.3409704276e-07   1.0022258980e-08   1.2729968208e-13   9.3598509498e-12   2.5447417222e-17   1.3312503420e-19   2.7429313994e-17   2.7275943629e-13   9.6744098957e-11   1.6941627682e-11   7.1745076262e-01  -6.0051415206e-24   3.8739873838e-44   1.9207636865e-45   9.0247586660e-23   1.0874182648e-24
   2.2205269300e+03   1.2149994999e+05   5.3039869479e-04   1.2806874456e-04   1.5270277424e-03   2.0237478552e-02   4.8229287449e-03   7.3595253492e-02   2.7148110538e-06   1.1883384397e-07   1.5923221844e-16   1.1380913168e-16   1.1667123008e-16   1.0589799515e-17   3.8616010677e-16   5.4597541906e-17   3.3154216899e-02   1.4831126947e-01   2.1754528450e-08   8.9003586248e-11   2.0462311990e-15   3.2022936029e-17   4.1871598784e-17   1.8544323076e-22   1.1451868561e-20   8.3201916513e-25   2.8593580728e-25   1.3719831053e-29   3.6887296153e-31   1.6727990714e-18   2.4183633211e-18   5.7779308550e-22   1.5340431362e-08   2.3077597771e-09   1.7296010290e-10   1.1753126517e-10   7.1504389743e-09   2.3944485316e-04   6.0719607237e-08   2.3409704276e-07   1.0022258980e-08   1.2729968208e-13   9.3598509498e-12   2.5447417222e-17   1.3312503420e-19   2.7429313994e-17   2.7275943629e-13   9.6744098957e-11   1.6941627682e-11   7.1745076262e-01  -6.0051415206e-24   3.8739873838e-44   1.9207636865e-45   9.0247586660e-23   1.0874182648e-24
   2.2486299682e+03   1.2149994999e+05   4.8431998426e-04   1.0507701926e-04   1.2891918466e-03   1.8854275369e-02   4.5610762992e-03   7.4351229523e-02   2.3828539646e-06   1.0794740370e-07   1.7538016786e-16   9.6798225264e-17   9.7848896024e-17   8.0127098174e-18   2.8660944160e-16   4.3207645170e-17   3.1072857783e-02   1.5158140393e-01   1.6523705701e-08   7.7757089935e-11   1.4036232253e-15   2.2263138608e-17   3.2240016691e-17   1.7760933234e-22   1.1170735357e-20   5.8307499493e-25   1.9988100070e-25   8.0069379363e-30   2.2931403944e-31   1.5748276057e-18   1.9903436957e-18   6.1713861464e-22   1.6197445692e-08   2.0756464779e-09   1.8021847961e-10   1.3504596130e-10   5.9699169242e-09   2.5354420438e-04   6.7979512377e-08   2.4308059284e-07   9.5699802485e-09   1.3606543348e-13   1.0307513542e-11   2.1320319263e-17   1.0599472723e-19   3.7022315521e-17   3.5139333866e-13   1.1527888859e-10   1.8669427504e-11   7.1744417341e-01  -3.6155156584e-24   1.8659828431e-44   8.4111294582e-46   5.5270843164e-23   7.1420376234e-25
   2.2486299681e+03   1.2149994999e+05   4.8431998426e-04   1.0507701926e-04   1.2891918466e-03   1.8854275369e-02   4.5610762992e-03   7.4351229523e-02   2.3828539646e-06   1.0794740370e-07   1.7538016786e-16   9.6798225264e-17   9.7848896024e-17   8.0127098174e-18   2.8660944160e-16   4.3207645170e-17   3.1072857783e-02   1.5158140393e-01   1.6523705701e-08   7.7757089935e-11   1.4036232253e-15   2.2263138608e-17   3.2240016691e-17   1.7760933234e-22   1.1170735357e-20   5.8307499493e-25   1.9988100070e-25   8.0069379363e-30   2.2931403944e-31   1.5748276057e-18   1.9903436957e-18   6.1713861464e-22   1.6197445692e-08   2.0756464779e-09   1.8021847961e-10   1.3504596130e-10   5.9699169242e-09   2.5354420438e-04   6.7979512377e-08   2.4308059284e-07   9.5699802485e-09   1.3606543348e-13   1.0307513542e-11   2.1320319263e-17   1.0599472723e-19   3.7022315521e-17   3.5139333866e-13   1.1527888859e-10   1.8669427504e-11   7.1744417341e-01  -3.6155156584e-24   1.8659828431e-44   8.4111294582e-46   5.5270843164e-23   7.1420376234e-25
