# time = 0.00140156
# Grid Points = 128
             # Temp                 # enthalpy                 # H2                 # H                 # O                 # O2                 # OH                 # H2O                 # HO2                 # H2O2                 # C                 # CH                 # CH2                 # CH2(S)                 # CH3                 # CH4                 # CO                 # CO2                 # HCO                 # CH2O                 # CH2OH                 # CH3O                 # CH3OH                 # C2H                 # C2H2                 # C2H3                 # C2H4                 # C2H5                 # C2H6                 # HCCO                 # CH2CO                 # HCCOH                 # N                 # NH                 # NH2                 # NH3                 # NNH                 # NO                 # NO2                 # N2O                 # HNO                 # CN                 # HCN                 # H2CN                 # HCNN                 # HCNO                 # HOCN                 # HNCO                 # NCO                 # N2                 # AR                 # C3H7                 # C3H8                 # CH2CHO                 # CH3CHO
   2.1630699328e+03   1.2149994999e+05   6.2483079866e-04   1.8423738355e-04   2.0701792056e-03   2.2898626424e-02   5.2817135485e-03   7.2005889285e-02   3.5403998503e-06   1.4666767687e-07   1.4571531712e-16   1.4866512503e-16   1.7000456338e-16   2.0028590062e-17   7.3435415286e-16   9.5689214857e-17   3.7035894432e-02   1.4221162947e-01   3.5851145627e-08   1.1346086237e-10   4.1008254410e-15   6.2773011667e-17   6.7873155119e-17   2.0300591217e-22   1.2437377360e-20   1.7742452643e-24   6.2598254202e-25   4.1642273302e-29   1.4568621535e-30   1.9477289391e-18   3.5915125908e-18   5.4721823750e-22   1.3745781811e-08   2.9616928073e-09   1.6714117966e-10   9.4862998599e-11   9.9127782699e-09   2.2523549281e-04   5.1928512108e-08   2.1847335188e-07   1.1371339120e-08   1.1517788108e-13   8.1552623872e-12   3.7458146505e-17   1.9820494320e-19   1.7260757244e-17   1.7573155903e-13   7.3618647917e-11   1.4695906962e-11   7.1745740641e-01  -8.3228855274e-24   1.7477668219e-43   1.1195718178e-44   2.3516579135e-22   2.4510114875e-24
   2.1630699328e+03   1.2149994999e+05   6.2483079866e-04   1.8423738355e-04   2.0701792056e-03   2.2898626424e-02   5.2817135485e-03   7.2005889285e-02   3.5403998503e-06   1.4666767687e-07   1.4571531712e-16   1.4866512503e-16   1.7000456338e-16   2.0028590062e-17   7.3435415286e-16   9.5689214857e-17   3.7035894432e-02   1.4221162947e-01   3.5851145627e-08   1.1346086237e-10   4.1008254410e-15   6.2773011667e-17   6.7873155119e-17   2.0300591217e-22   1.2437377360e-20   1.7742452643e-24   6.2598254202e-25   4.1642273302e-29   1.4568621535e-30   1.9477289391e-18   3.5915125908e-18   5.4721823750e-22   1.3745781811e-08   2.9616928073e-09   1.6714117966e-10   9.4862998599e-11   9.9127782699e-09   2.2523549281e-04   5.1928512108e-08   2.1847335188e-07   1.1371339120e-08   1.1517788108e-13   8.1552623872e-12   3.7458146505e-17   1.9820494320e-19   1.7260757244e-17   1.7573155903e-13   7.3618647917e-11   1.4695906962e-11   7.1745740641e-01  -8.3228855274e-24   1.7477668219e-43   1.1195718178e-44   2.3516579135e-22   2.4510114875e-24
   2.1630699309e+03   1.2149994999e+05   6.2483080404e-04   1.8423738739e-04   2.0701792367e-03   2.2898626464e-02   5.2817135672e-03   7.2005889193e-02   3.5403998926e-06   1.4666767851e-07   1.4571531978e-16   1.4866512719e-16   1.7000456835e-16   2.0028591214e-17   7.3435419019e-16   9.5689219738e-17   3.7035894443e-02   1.4221162945e-01   3.5851146533e-08   1.1346086342e-10   4.1008256263e-15   6.2773014396e-17   6.7873156941e-17   2.0300591439e-22   1.2437377494e-20   1.7742384586e-24   6.2591791692e-25   4.1640010794e-29   1.4568391835e-30   1.9477289610e-18   3.5915126873e-18   5.4721824217e-22   1.3745781835e-08   2.9616928583e-09   1.6714118023e-10   9.4862998580e-11   9.9127784487e-09   2.2523549276e-04   5.1928511953e-08   2.1847335128e-07   1.1371339189e-08   1.1517788207e-13   8.1552625041e-12   3.7458148127e-17   1.9820494749e-19   1.7260757694e-17   1.7573155930e-13   7.3618647670e-11   1.4695906920e-11   7.1745740641e-01  -8.3228855274e-24   1.7476859866e-43   1.1195472406e-44   2.3516581086e-22   2.4510116661e-24
   2.1630699309e+03   1.2149994999e+05   6.2483080404e-04   1.8423738739e-04   2.0701792367e-03   2.2898626464e-02   5.2817135672e-03   7.2005889193e-02   3.5403998926e-06   1.4666767851e-07   1.4571531978e-16   1.4866512719e-16   1.7000456835e-16   2.0028591214e-17   7.3435419019e-16   9.5689219738e-17   3.7035894443e-02   1.4221162945e-01   3.5851146533e-08   1.1346086342e-10   4.1008256263e-15   6.2773014396e-17   6.7873156941e-17   2.0300591439e-22   1.2437377494e-20   1.7742384586e-24   6.2591791692e-25   4.1640010794e-29   1.4568391835e-30   1.9477289610e-18   3.5915126873e-18   5.4721824217e-22   1.3745781835e-08   2.9616928583e-09   1.6714118023e-10   9.4862998580e-11   9.9127784487e-09   2.2523549276e-04   5.1928511953e-08   2.1847335128e-07   1.1371339189e-08   1.1517788207e-13   8.1552625041e-12   3.7458148127e-17   1.9820494749e-19   1.7260757694e-17   1.7573155930e-13   7.3618647670e-11   1.4695906920e-11   7.1745740641e-01  -8.3228855274e-24   1.7476859866e-43   1.1195472406e-44   2.3516581086e-22   2.4510116661e-24
   2.1186264710e+03   1.2149994999e+05   6.9636528051e-04   2.3619360415e-04   2.5351349504e-03   2.4827634189e-02   5.5612818782e-03   7.0753877143e-02   4.3044663867e-06   1.7377967045e-07   1.5483957151e-16   1.7699769135e-16   2.3269223765e-16   3.3911524699e-17   1.2057279909e-15   1.5459165745e-16   3.9735348007e-02   1.3796997634e-01   5.0182435920e-08   1.3393048651e-10   6.6259420605e-15   1.0013357796e-16   9.5054710604e-17   2.2101059198e-22   1.3771783074e-20   3.2962776991e-24   1.1828250361e-24   9.7861379984e-29   3.9367100976e-30   2.2763212671e-18   4.9351666428e-18   5.6510790563e-22   1.2768281413e-08   3.6079982737e-09   1.6491296353e-10   8.2691987773e-11   1.2330127483e-08   2.1812134264e-04   4.7566349737e-08   2.0865956509e-07   1.2491272869e-08   1.0763569849e-13   7.5292609532e-12   5.0499825510e-17   2.5914621953e-19   1.3776021949e-17   1.3068754191e-13   6.2753661590e-11   1.3532132815e-11   7.1746073374e-01  -7.4334590322e-24   5.5503110972e-43   4.5280438596e-44   4.8092117745e-22   4.4720811009e-24
   2.1186264709e+03   1.2149994999e+05   6.9636528051e-04   2.3619360415e-04   2.5351349504e-03   2.4827634189e-02   5.5612818782e-03   7.0753877143e-02   4.3044663867e-06   1.7377967045e-07   1.5483957151e-16   1.7699769135e-16   2.3269223765e-16   3.3911524699e-17   1.2057279909e-15   1.5459165745e-16   3.9735348007e-02   1.3796997634e-01   5.0182435920e-08   1.3393048651e-10   6.6259420605e-15   1.0013357796e-16   9.5054710604e-17   2.2101059198e-22   1.3771783074e-20   3.2962776991e-24   1.1828250361e-24   9.7861379984e-29   3.9367100976e-30   2.2763212671e-18   4.9351666428e-18   5.6510790563e-22   1.2768281413e-08   3.6079982737e-09   1.6491296353e-10   8.2691987773e-11   1.2330127483e-08   2.1812134264e-04   4.7566349737e-08   2.0865956509e-07   1.2491272869e-08   1.0763569849e-13   7.5292609532e-12   5.0499825510e-17   2.5914621953e-19   1.3776021949e-17   1.3068754191e-13   6.2753661590e-11   1.3532132815e-11   7.1746073374e-01  -7.4334590322e-24   5.5503110972e-43   4.5280438596e-44   4.8092117745e-22   4.4720811009e-24
   2.1186247065e+03   1.2149994999e+05   6.9637038373e-04   2.3619705338e-04   2.5351550990e-03   2.4827714221e-02   5.5612710559e-03   7.0753806430e-02   4.3045341662e-06   1.7378231907e-07   1.5483772137e-16   1.7699735602e-16   2.3269700953e-16   3.3912884461e-17   1.2057760805e-15   1.5459900815e-16   3.9735395637e-02   1.3796990150e-01   5.0183538718e-08   1.3393185499e-10   6.6261918985e-15   1.0013726837e-16   9.5057562230e-17   2.2100701655e-22   1.3771702944e-20   3.2964405229e-24   1.1828879558e-24   9.7868956391e-29   3.9370927539e-30   2.2763291576e-18   4.9353223744e-18   5.6510461886e-22   1.2767987302e-08   3.6080337310e-09   1.6491184670e-10   8.2690411571e-11   1.2330266193e-08   2.1812122837e-04   4.7566041033e-08   2.0865811547e-07   1.2491429186e-08   1.0763375856e-13   7.5292071269e-12   5.0501368776e-17   2.5914915249e-19   1.3775625096e-17   1.3068206284e-13   6.2752091237e-11   1.3531872685e-11   7.1746073379e-01  -7.4334590322e-24   5.5509040027e-43   4.5287560041e-44   4.8095501055e-22   4.4723495272e-24
   2.1186247065e+03   1.2149994999e+05   6.9637038373e-04   2.3619705338e-04   2.5351550990e-03   2.4827714221e-02   5.5612710559e-03   7.0753806430e-02   4.3045341662e-06   1.7378231907e-07   1.5483772137e-16   1.7699735602e-16   2.3269700953e-16   3.3912884461e-17   1.2057760805e-15   1.5459900815e-16   3.9735395637e-02   1.3796990150e-01   5.0183538718e-08   1.3393185499e-10   6.6261918985e-15   1.0013726837e-16   9.5057562230e-17   2.2100701655e-22   1.3771702944e-20   3.2964405229e-24   1.1828879558e-24   9.7868956391e-29   3.9370927539e-30   2.2763291576e-18   4.9353223744e-18   5.6510461886e-22   1.2767987302e-08   3.6080337310e-09   1.6491184670e-10   8.2690411571e-11   1.2330266193e-08   2.1812122837e-04   4.7566041033e-08   2.0865811547e-07   1.2491429186e-08   1.0763375856e-13   7.5292071269e-12   5.0501368776e-17   2.5914915249e-19   1.3775625096e-17   1.3068206284e-13   6.2752091237e-11   1.3531872685e-11   7.1746073379e-01  -7.4334590322e-24   5.5509040027e-43   4.5287560041e-44   4.8095501055e-22   4.4723495272e-24
   2.1624003451e+03   1.2149994999e+05   6.2601478166e-04   1.8500605604e-04   2.0772212191e-03   2.2927073090e-02   5.2868185175e-03   7.1985733330e-02   3.5512161987e-06   1.4704337917e-07   1.4576856162e-16   1.4910840224e-16   1.7082576544e-16   2.0192637839e-17   7.4013989586e-16   9.6388958660e-17   3.7074955010e-02   1.4215025763e-01   3.6047599026e-08   1.1376117543e-10   4.1329004974e-15   6.3249589818e-17   6.8242722509e-17   2.0326944220e-22   1.2453905097e-20   1.7910037441e-24   6.3228410617e-25   4.2216878508e-29   1.4798715322e-30   1.9517780211e-18   3.6082626064e-18   5.4718913780e-22   1.3730467082e-08   2.9710511558e-09   1.6711066472e-10   9.4652418074e-11   9.9496872892e-09   2.2506602865e-04   5.1835188336e-08   2.1830947705e-07   1.1386510015e-08   1.1512075411e-13   8.1514765115e-12   3.7669555990e-17   1.9908410335e-19   1.7193296159e-17   1.7495816840e-13   7.3419645126e-11   1.4674502254e-11   7.1745748562e-01  -8.3228855274e-24   1.7804329454e-43   1.1443958458e-44   2.3778944470e-22   2.4739572422e-24
   2.1624003450e+03   1.2149994999e+05   6.2601478166e-04   1.8500605604e-04   2.0772212191e-03   2.2927073090e-02   5.2868185175e-03   7.1985733330e-02   3.5512161987e-06   1.4704337917e-07   1.4576856162e-16   1.4910840224e-16   1.7082576544e-16   2.0192637839e-17   7.4013989586e-16   9.6388958660e-17   3.7074955010e-02   1.4215025763e-01   3.6047599026e-08   1.1376117543e-10   4.1329004974e-15   6.3249589818e-17   6.8242722509e-17   2.0326944220e-22   1.2453905097e-20   1.7910037441e-24   6.3228410617e-25   4.2216878508e-29   1.4798715322e-30   1.9517780211e-18   3.6082626064e-18   5.4718913780e-22   1.3730467082e-08   2.9710511558e-09   1.6711066472e-10   9.4652418074e-11   9.9496872892e-09   2.2506602865e-04   5.1835188336e-08   2.1830947705e-07   1.1386510015e-08   1.1512075411e-13   8.1514765115e-12   3.7669555990e-17   1.9908410335e-19   1.7193296159e-17   1.7495816840e-13   7.3419645126e-11   1.4674502254e-11   7.1745748562e-01  -8.3228855274e-24   1.7804329454e-43   1.1443958458e-44   2.3778944470e-22   2.4739572422e-24
