# time = 0.000400357
# Grid Points = 128
             # Temp                 # enthalpy                 # H2                 # H                 # O                 # O2                 # OH                 # H2O                 # HO2                 # H2O2                 # C                 # CH                 # CH2                 # CH2(S)                 # CH3                 # CH4                 # CO                 # CO2                 # HCO                 # CH2O                 # CH2OH                 # CH3O                 # CH3OH                 # C2H                 # C2H2                 # C2H3                 # C2H4                 # C2H5                 # C2H6                 # HCCO                 # CH2CO                 # HCCOH                 # N                 # NH                 # NH2                 # NH3                 # NNH                 # NO                 # NO2                 # N2O                 # HNO                 # CN                 # HCN                 # H2CN                 # HCNN                 # HCNO                 # HOCN                 # HNCO                 # NCO                 # N2                 # AR                 # C3H7                 # C3H8                 # CH2CHO                 # CH3CHO
   5.4769564333e+02   1.2149994999e+05   9.5534235393e-05   3.0453785954e-10   9.9288349568e-09   1.9696090861e-01   4.1224779908e-07   8.6116506035e-03   1.5311726449e-04   3.0189222468e-04   1.5280102923e-25   6.9920463590e-19   5.0996033738e-12   2.2348762681e-13   1.3718029704e-07   5.9250741155e-05   7.4940752031e-03   1.1786327941e-02   6.3351975688e-09   6.1527612308e-04   3.3793124136e-11   1.2290971686e-06   6.0074653032e-05   2.7306397431e-16   5.5319480165e-05   4.8591215848e-09   5.5687602229e-02   2.1678627346e-07   4.5511255046e-05   8.4563232371e-10   2.6689711240e-04   1.4488544041e-07   3.1184771950e-13   1.2467223126e-10   5.6364265767e-08   1.4041021064e-07   2.5152851274e-16   1.5001804338e-05   2.7310150828e-04   3.5183086119e-07   2.8434531845e-08   3.5139816447e-17   1.8997256527e-06   9.0621950081e-11   2.0196785196e-19   1.9232605898e-06   4.2743051715e-09   5.9655060110e-06   1.0339902226e-09   7.1746862589e-01  -2.6925025668e-25   6.3267931940e-09   1.0087450593e-05   5.4959966241e-07   2.6656212585e-05
   5.4769564333e+02   1.2149994999e+05   9.5534235393e-05   3.0453785954e-10   9.9288349568e-09   1.9696090861e-01   4.1224779908e-07   8.6116506035e-03   1.5311726449e-04   3.0189222468e-04   1.5280102923e-25   6.9920463590e-19   5.0996033738e-12   2.2348762681e-13   1.3718029704e-07   5.9250741155e-05   7.4940752031e-03   1.1786327941e-02   6.3351975688e-09   6.1527612308e-04   3.3793124136e-11   1.2290971686e-06   6.0074653032e-05   2.7306397431e-16   5.5319480165e-05   4.8591215848e-09   5.5687602229e-02   2.1678627346e-07   4.5511255046e-05   8.4563232371e-10   2.6689711240e-04   1.4488544041e-07   3.1184771950e-13   1.2467223126e-10   5.6364265767e-08   1.4041021064e-07   2.5152851274e-16   1.5001804338e-05   2.7310150828e-04   3.5183086119e-07   2.8434531845e-08   3.5139816447e-17   1.8997256527e-06   9.0621950081e-11   2.0196785196e-19   1.9232605898e-06   4.2743051715e-09   5.9655060110e-06   1.0339902226e-09   7.1746862589e-01  -2.6925025668e-25   6.3267931940e-09   1.0087450593e-05   5.4959966241e-07   2.6656212585e-05
   5.4769564333e+02   1.2149994999e+05   9.5534235393e-05   3.0453788204e-10   9.9288357091e-09   1.9696090861e-01   4.1224782930e-07   8.6116506033e-03   1.5311726450e-04   3.0189222458e-04   1.5269338130e-25   6.9920481745e-19   5.0996041641e-12   2.2348766319e-13   1.3718030663e-07   5.9250741154e-05   7.4940752026e-03   1.1786327941e-02   6.3351982135e-09   6.1527612306e-04   3.3793127840e-11   1.2290971088e-06   6.0074653034e-05   2.7306399426e-16   5.5319480164e-05   4.8591219419e-09   5.5687602229e-02   2.1678628820e-07   4.5511255047e-05   8.4563238647e-10   2.6689711241e-04   1.4488544041e-07   3.1184772792e-13   1.2467225491e-10   5.6364265769e-08   1.4041021064e-07   2.5152853133e-16   1.5001804468e-05   2.7310150808e-04   3.5183086113e-07   2.8434531844e-08   3.5139819019e-17   1.8997256527e-06   9.0621949918e-11   2.0196790508e-19   1.9232605898e-06   4.2743051715e-09   5.9655060110e-06   1.0339902824e-09   7.1746862589e-01  -2.2096465355e-25   6.3267937149e-09   1.0087450593e-05   5.4959975456e-07   2.6656212589e-05
   5.4769564333e+02   1.2149994999e+05   9.5534235393e-05   3.0453788204e-10   9.9288357091e-09   1.9696090861e-01   4.1224782930e-07   8.6116506033e-03   1.5311726450e-04   3.0189222458e-04   1.5269338130e-25   6.9920481745e-19   5.0996041641e-12   2.2348766319e-13   1.3718030663e-07   5.9250741154e-05   7.4940752026e-03   1.1786327941e-02   6.3351982135e-09   6.1527612306e-04   3.3793127840e-11   1.2290971088e-06   6.0074653034e-05   2.7306399426e-16   5.5319480164e-05   4.8591219419e-09   5.5687602229e-02   2.1678628820e-07   4.5511255047e-05   8.4563238647e-10   2.6689711241e-04   1.4488544041e-07   3.1184772792e-13   1.2467225491e-10   5.6364265769e-08   1.4041021064e-07   2.5152853133e-16   1.5001804468e-05   2.7310150808e-04   3.5183086113e-07   2.8434531844e-08   3.5139819019e-17   1.8997256527e-06   9.0621949918e-11   2.0196790508e-19   1.9232605898e-06   4.2743051715e-09   5.9655060110e-06   1.0339902824e-09   7.1746862589e-01  -2.2096465355e-25   6.3267937149e-09   1.0087450593e-05   5.4959975456e-07   2.6656212589e-05
   4.1713465157e+02   1.2149994999e+05   1.2132830190e-05   2.7360192017e-11   2.2187359347e-09   2.0897036985e-01   2.0359336123e-07   3.6076873748e-03   6.0279769221e-05   6.8551189401e-05   4.0662851027e-28   6.4897721190e-21   5.5124866271e-13   3.6835603232e-14   4.3574159347e-08   1.9601561495e-06   1.2775741980e-03   7.2177716747e-03   9.0309070640e-10   1.9089422676e-04   3.6286081659e-12   8.0093050534e-07   1.5901752416e-05   4.7210901905e-20   2.4574392301e-06   6.8409631713e-10   6.0816077259e-02   3.6896349757e-08   4.1721890690e-06   1.3807032898e-11   1.3090849254e-05   1.3704831776e-12   2.0078231435e-14   2.1465644014e-12   4.7563352239e-11   6.5084853010e-11   2.9922381564e-18   5.6260334557e-06   2.4169543753e-04   1.3484991763e-08   2.5511677543e-08   2.0220436425e-21   1.3449499947e-08   2.8127427837e-10   3.9638644917e-21   3.2892151721e-08   2.5066825075e-13   1.8044582412e-07   3.8062105552e-13   7.1748642415e-01  -2.5802577614e-26   6.6887759023e-10   1.8364258591e-06   6.2569745549e-08   4.0802475517e-06
   4.1713465157e+02   1.2149994999e+05   1.2132830190e-05   2.7360192017e-11   2.2187359347e-09   2.0897036985e-01   2.0359336123e-07   3.6076873748e-03   6.0279769221e-05   6.8551189401e-05   4.0662851027e-28   6.4897721190e-21   5.5124866271e-13   3.6835603232e-14   4.3574159347e-08   1.9601561495e-06   1.2775741980e-03   7.2177716747e-03   9.0309070640e-10   1.9089422676e-04   3.6286081659e-12   8.0093050534e-07   1.5901752416e-05   4.7210901905e-20   2.4574392301e-06   6.8409631713e-10   6.0816077259e-02   3.6896349757e-08   4.1721890690e-06   1.3807032898e-11   1.3090849254e-05   1.3704831776e-12   2.0078231435e-14   2.1465644014e-12   4.7563352239e-11   6.5084853010e-11   2.9922381564e-18   5.6260334557e-06   2.4169543753e-04   1.3484991763e-08   2.5511677543e-08   2.0220436425e-21   1.3449499947e-08   2.8127427837e-10   3.9638644917e-21   3.2892151721e-08   2.5066825075e-13   1.8044582412e-07   3.8062105552e-13   7.1748642415e-01  -2.5802577614e-26   6.6887759023e-10   1.8364258591e-06   6.2569745549e-08   4.0802475517e-06
   3.8697048379e+02   1.2149994999e+05   4.1423107309e-05   4.7534719008e-11   2.6406862811e-09   2.1108423739e-01   3.0613630641e-07   3.0419620042e-03   5.3488330783e-05   1.2039724412e-04  -1.0933795439e-22   8.4380848028e-20   1.7982283180e-12   1.0518783276e-13   8.2303911986e-08   2.7115123218e-05   3.1487667057e-03   3.5483342947e-03   1.2074074057e-09   2.3312176802e-04   8.0145841249e-12   6.4334410778e-07   2.3731071813e-05  -1.0877616797e-20   2.5181573018e-05   6.9381505791e-10   6.0882447618e-02   1.8748173843e-07   2.0139279359e-05   1.7211874816e-10   1.2241333816e-04   6.8032668087e-08   7.5629453203e-13   6.3149854118e-11   2.5985978805e-08   6.6029518387e-08   2.6345329584e-18   8.1164785872e-06   5.7919942565e-05   1.5919284935e-07   8.3527149515e-09   5.2311552973e-20   8.8272816521e-07   6.0711545543e-12   8.2663102047e-20   8.9060669232e-07   1.9934914427e-09   2.7354363656e-06   1.2697340108e-09   7.1753949068e-01  -9.4400931461e-26   2.1079143786e-09   4.2207883369e-06   7.2088603161e-08   1.1354968061e-05
   3.8697048379e+02   1.2149994999e+05   4.1423107309e-05   4.7534719008e-11   2.6406862811e-09   2.1108423739e-01   3.0613630641e-07   3.0419620042e-03   5.3488330783e-05   1.2039724412e-04  -1.0933795439e-22   8.4380848028e-20   1.7982283180e-12   1.0518783276e-13   8.2303911986e-08   2.7115123218e-05   3.1487667057e-03   3.5483342947e-03   1.2074074057e-09   2.3312176802e-04   8.0145841249e-12   6.4334410778e-07   2.3731071813e-05  -1.0877616797e-20   2.5181573018e-05   6.9381505791e-10   6.0882447618e-02   1.8748173843e-07   2.0139279359e-05   1.7211874816e-10   1.2241333816e-04   6.8032668087e-08   7.5629453203e-13   6.3149854118e-11   2.5985978805e-08   6.6029518387e-08   2.6345329584e-18   8.1164785872e-06   5.7919942565e-05   1.5919284935e-07   8.3527149515e-09   5.2311552973e-20   8.8272816521e-07   6.0711545543e-12   8.2663102047e-20   8.9060669232e-07   1.9934914427e-09   2.7354363656e-06   1.2697340108e-09   7.1753949068e-01  -9.4400931461e-26   2.1079143786e-09   4.2207883369e-06   7.2088603161e-08   1.1354968061e-05
   3.0000000000e+02   1.2149994999e+05   8.4774166738e-56   8.1320011500e-69   2.3585887089e-66   2.1856283676e-01   1.0709299935e-64   3.8848182148e-64   3.4580909085e-63   3.8484431314e-83   1.7025907192e-85   9.2700095095e-87   1.4255605985e-99  7.6188778331e-107   5.8351811407e-64   1.4809800001e-69   2.7051715124e-63   9.9885684384e-80   1.4312104069e-67   7.8844608283e-64  6.5137232563e-128   1.7383608599e-81  1.1618318565e-121  5.2711252501e-129   1.0949155523e-54   6.0509957148e-68   6.3874427802e-02   1.7878293764e-65  2.5534257386e-121  2.4461710435e-120   2.8637563846e-80  9.8888226430e-125  -6.2545024368e-95  -8.9634323050e-85 -7.6016668721e-145 -6.6509949900e-200   2.7008019954e-77  -4.7516003102e-83  2.1297743477e-112   2.3109908028e-63   5.7710437198e-86  4.2883360382e-117   6.6625375002e-95  1.4510392430e-134  -1.9812670610e-85 -4.8890471334e-168  4.6713324295e-165  2.8713236542e-143 -4.1142252865e-110   7.1756273544e-01   0.0000000000e+00   1.5607709766e-66  2.4393967114e-123   1.1621146089e-65  7.4987516261e-123
   3.0000000000e+02   1.2149994999e+05   8.4774166738e-56   8.1320011500e-69   2.3585887089e-66   2.1856283676e-01   1.0709299935e-64   3.8848182148e-64   3.4580909085e-63   3.8484431314e-83   1.7025907192e-85   9.2700095095e-87   1.4255605985e-99  7.6188778331e-107   5.8351811407e-64   1.4809800001e-69   2.7051715124e-63   9.9885684384e-80   1.4312104069e-67   7.8844608283e-64  6.5137232563e-128   1.7383608599e-81  1.1618318565e-121  5.2711252501e-129   1.0949155523e-54   6.0509957148e-68   6.3874427802e-02   1.7878293764e-65  2.5534257386e-121  2.4461710435e-120   2.8637563846e-80  9.8888226430e-125  -6.2545024368e-95  -8.9634323050e-85 -7.6016668721e-145 -6.6509949900e-200   2.7008019954e-77  -4.7516003102e-83  2.1297743477e-112   2.3109908028e-63   5.7710437198e-86  4.2883360382e-117   6.6625375002e-95  1.4510392430e-134  -1.9812670610e-85 -4.8890471334e-168  4.6713324295e-165  2.8713236542e-143 -4.1142252865e-110   7.1756273544e-01   0.0000000000e+00   1.5607709766e-66  2.4393967114e-123   1.1621146089e-65  7.4987516261e-123
   3.8697048379e+02   1.2149994999e+05   4.1423107309e-05   4.7534714879e-11   2.6406857589e-09   2.1108423739e-01   3.0613633540e-07   3.0419620042e-03   5.3488330827e-05   1.2039724412e-04  -1.0930695795e-22   8.4373364416e-20   1.7982232686e-12   1.0518778055e-13   8.2303912669e-08   2.7115123218e-05   3.1487667058e-03   3.5483342947e-03   1.2074072704e-09   2.3312176804e-04   8.0145773881e-12   6.4334410944e-07   2.3731071812e-05  -1.0390285841e-20   2.5181573018e-05   6.9381510431e-10   6.0882447618e-02   1.8748173862e-07   2.0139279359e-05   1.7211876402e-10   1.2241333816e-04   6.8032668087e-08   7.5629451120e-13   6.3149854009e-11   2.5985978805e-08   6.6029518387e-08   2.6345091868e-18   8.1164785870e-06   5.7919942565e-05   1.5919284935e-07   8.3527149515e-09   5.2319694364e-20   8.8272816521e-07   6.0711545816e-12   8.2656810474e-20   8.9060669232e-07   1.9934914427e-09   2.7354363656e-06   1.2697340109e-09   7.1753949068e-01  -3.1068612311e-26   2.1079143782e-09   4.2207883370e-06   7.2088556602e-08   1.1354968061e-05
   3.8697048379e+02   1.2149994999e+05   4.1423107309e-05   4.7534714879e-11   2.6406857589e-09   2.1108423739e-01   3.0613633540e-07   3.0419620042e-03   5.3488330827e-05   1.2039724412e-04  -1.0930695795e-22   8.4373364416e-20   1.7982232686e-12   1.0518778055e-13   8.2303912669e-08   2.7115123218e-05   3.1487667058e-03   3.5483342947e-03   1.2074072704e-09   2.3312176804e-04   8.0145773881e-12   6.4334410944e-07   2.3731071812e-05  -1.0390285841e-20   2.5181573018e-05   6.9381510431e-10   6.0882447618e-02   1.8748173862e-07   2.0139279359e-05   1.7211876402e-10   1.2241333816e-04   6.8032668087e-08   7.5629451120e-13   6.3149854009e-11   2.5985978805e-08   6.6029518387e-08   2.6345091868e-18   8.1164785870e-06   5.7919942565e-05   1.5919284935e-07   8.3527149515e-09   5.2319694364e-20   8.8272816521e-07   6.0711545816e-12   8.2656810474e-20   8.9060669232e-07   1.9934914427e-09   2.7354363656e-06   1.2697340109e-09   7.1753949068e-01  -3.1068612311e-26   2.1079143782e-09   4.2207883370e-06   7.2088556602e-08   1.1354968061e-05
   5.1075993695e+02   1.2149994999e+05   1.0290080251e-04   5.5081498247e-10   1.7127223988e-08   2.0003511488e-01   8.4766766482e-07   7.5345697000e-03   1.4698643286e-04   2.8847970040e-04   1.9435820413e-24   4.4066352704e-18   1.7542681818e-11   9.2688856269e-13   2.7343962040e-07   6.7076325354e-05   7.8025001939e-03   8.7880450824e-03   1.1488323321e-08   5.7694383462e-04   7.9650246669e-11   1.7628628508e-06   5.8769716831e-05   2.6137243212e-16   6.2607182025e-05   7.4243569060e-09   5.6462176503e-02   6.6897419391e-07   4.9894586863e-05   1.8193465575e-09   3.0175822872e-04   1.7065098240e-07   2.3813507339e-12   3.8717932280e-10   6.6881007503e-08   1.6161552356e-07   3.0972687510e-16   2.3246118550e-05   1.3830444723e-04   3.9144269506e-07   2.3276181327e-08   3.8924808460e-17   2.1858904285e-06   1.6710512584e-11   1.5052395361e-18   2.2158293708e-06   4.9416022974e-09   6.7737345058e-06   4.5537987383e-09   7.1750526083e-01  -4.7723154847e-27   9.7451396544e-09   1.0472431136e-05   1.0793307389e-06   2.8212349134e-05
