# time = 0.00120118
# Grid Points = 128
             # Temp                 # enthalpy                 # H2                 # H                 # O                 # O2                 # OH                 # H2O                 # HO2                 # H2O2                 # C                 # CH                 # CH2                 # CH2(S)                 # CH3                 # CH4                 # CO                 # CO2                 # HCO                 # CH2O                 # CH2OH                 # CH3O                 # CH3OH                 # C2H                 # C2H2                 # C2H3                 # C2H4                 # C2H5                 # C2H6                 # HCCO                 # CH2CO                 # HCCOH                 # N                 # NH                 # NH2                 # NH3                 # NNH                 # NO                 # NO2                 # N2O                 # HNO                 # CN                 # HCN                 # H2CN                 # HCNN                 # HCNO                 # HOCN                 # HNCO                 # NCO                 # N2                 # AR                 # C3H7                 # C3H8                 # CH2CHO                 # CH3CHO
   2.1600809394e+03   1.2149994999e+05   6.2977282194e-04   1.8827844266e-04   2.1052731328e-03   2.3029077894e-02   5.2991999982e-03   7.1916569219e-02   3.5863429646e-06   1.4825367568e-07   1.4685584433e-16   1.5006820234e-16   1.7421301696e-16   2.1123481678e-17   7.7003777744e-16   1.0018203794e-16   3.7198541604e-02   1.4195669516e-01   3.6842859882e-08   1.1441570838e-10   4.2802892393e-15   6.5392342922e-17   6.9453970142e-17   2.0307366381e-22   1.2464145584e-20   1.8897918338e-24   6.6927239269e-25   4.6228644003e-29   1.6644597583e-30   1.9609751322e-18   3.6684395122e-18   5.4583113848e-22   1.3466415435e-08   2.9553361611e-09   1.6099963176e-10   9.0740865137e-11   1.0057450439e-08   2.0618819339e-04   4.7243315509e-08   2.1716872772e-07   1.0550287716e-08   1.1128728976e-13   7.8801496894e-12   3.7284966167e-17   2.0122936193e-19   1.6269194918e-17   1.6836456688e-13   7.0828190958e-11   1.4174889414e-11   7.1746630049e-01  -8.2199621416e-24   2.0627198435e-43   1.4054395963e-44   2.5422374615e-22   2.6006581946e-24
   2.1600809393e+03   1.2149994999e+05   6.2977282194e-04   1.8827844266e-04   2.1052731328e-03   2.3029077894e-02   5.2991999982e-03   7.1916569219e-02   3.5863429646e-06   1.4825367568e-07   1.4685584433e-16   1.5006820234e-16   1.7421301696e-16   2.1123481678e-17   7.7003777744e-16   1.0018203794e-16   3.7198541604e-02   1.4195669516e-01   3.6842859882e-08   1.1441570838e-10   4.2802892393e-15   6.5392342922e-17   6.9453970142e-17   2.0307366381e-22   1.2464145584e-20   1.8897918338e-24   6.6927239269e-25   4.6228644003e-29   1.6644597583e-30   1.9609751322e-18   3.6684395122e-18   5.4583113848e-22   1.3466415435e-08   2.9553361611e-09   1.6099963176e-10   9.0740865137e-11   1.0057450439e-08   2.0618819339e-04   4.7243315509e-08   2.1716872772e-07   1.0550287716e-08   1.1128728976e-13   7.8801496894e-12   3.7284966167e-17   2.0122936193e-19   1.6269194918e-17   1.6836456688e-13   7.0828190958e-11   1.4174889414e-11   7.1746630049e-01  -8.2199621416e-24   2.0627198435e-43   1.4054395963e-44   2.5422374615e-22   2.6006581946e-24
   2.1600809398e+03   1.2149994999e+05   6.2977282098e-04   1.8827844201e-04   2.1052731278e-03   2.3029077868e-02   5.2991999970e-03   7.1916569234e-02   3.5863429516e-06   1.4825367516e-07   1.4685584502e-16   1.5006820251e-16   1.7421301670e-16   2.1123481573e-17   7.7003777170e-16   1.0018203713e-16   3.7198541571e-02   1.4195669521e-01   3.6842859695e-08   1.1441570813e-10   4.2802892066e-15   6.5392342443e-17   6.9453969736e-17   2.0307365674e-22   1.2464144989e-20   1.8896221295e-24   6.6811969158e-25   4.0146866169e-29  -9.8817377578e-30   1.9609751338e-18   3.6684394979e-18   5.4583113206e-22   1.3466415491e-08   2.9553361553e-09   1.6099963196e-10   9.0740865339e-11   1.0057450411e-08   2.0618819340e-04   4.7243315572e-08   2.1716872798e-07   1.0550287686e-08   1.1128729012e-13   7.8801497033e-12   3.7284965951e-17   2.0122936158e-19   1.6269195023e-17   1.6836456804e-13   7.0828191199e-11   1.4174889463e-11   7.1746630049e-01  -8.2199621416e-24   1.6947653882e-43   1.0182847383e-44   2.5422372550e-22   2.6006184073e-24
   2.1600809398e+03   1.2149994999e+05   6.2977282098e-04   1.8827844201e-04   2.1052731278e-03   2.3029077868e-02   5.2991999970e-03   7.1916569234e-02   3.5863429516e-06   1.4825367516e-07   1.4685584502e-16   1.5006820251e-16   1.7421301670e-16   2.1123481573e-17   7.7003777170e-16   1.0018203713e-16   3.7198541571e-02   1.4195669521e-01   3.6842859695e-08   1.1441570813e-10   4.2802892066e-15   6.5392342443e-17   6.9453969736e-17   2.0307365674e-22   1.2464144989e-20   1.8896221295e-24   6.6811969158e-25   4.0146866169e-29  -9.8817377578e-30   1.9609751338e-18   3.6684394979e-18   5.4583113206e-22   1.3466415491e-08   2.9553361553e-09   1.6099963196e-10   9.0740865339e-11   1.0057450411e-08   2.0618819340e-04   4.7243315572e-08   2.1716872798e-07   1.0550287686e-08   1.1128729012e-13   7.8801497033e-12   3.7284965951e-17   2.0122936158e-19   1.6269195023e-17   1.6836456804e-13   7.0828191199e-11   1.4174889463e-11   7.1746630049e-01  -8.2199621416e-24   1.6947653882e-43   1.0182847383e-44   2.5422372550e-22   2.6006184073e-24
   2.1148240088e+03   1.2149994999e+05   7.0384296662e-04   2.4193908616e-04   2.5840139287e-03   2.4955807873e-02   5.5905516589e-03   7.0620669362e-02   4.3589443310e-06   1.7585468763e-07   1.5703532034e-16   1.7949639220e-16   2.3871779485e-16   3.5460719416e-17   1.2556187521e-15   1.6349033131e-16   3.9884559262e-02   1.3773643237e-01   5.1426830780e-08   1.3516214237e-10   6.8564216761e-15   1.0349133832e-16   9.7096830941e-17   2.2350644564e-22   1.3936040223e-20   3.4926056145e-24   1.2678507838e-24   1.0656083070e-28   4.1526268871e-30   2.2991044723e-18   5.0849212706e-18   5.6979722467e-22   1.2707941128e-08   3.6615504100e-09   1.6380018602e-10   8.1250242145e-11   1.2547246735e-08   2.1508432443e-04   4.6488510420e-08   2.0721831267e-07   1.2416472404e-08   1.0655236618e-13   7.4446842795e-12   5.1532487927e-17   2.6365422650e-19   1.3717161571e-17   1.2697166588e-13   6.1768169929e-11   1.3341924747e-11   7.1746215015e-01  -1.9392335822e-24   6.1777762365e-43   5.1587586083e-44   5.1134180458e-22   4.7854119088e-24
   2.1148240087e+03   1.2149994999e+05   7.0384296662e-04   2.4193908616e-04   2.5840139287e-03   2.4955807873e-02   5.5905516589e-03   7.0620669362e-02   4.3589443310e-06   1.7585468763e-07   1.5703532034e-16   1.7949639220e-16   2.3871779485e-16   3.5460719416e-17   1.2556187521e-15   1.6349033131e-16   3.9884559262e-02   1.3773643237e-01   5.1426830780e-08   1.3516214237e-10   6.8564216761e-15   1.0349133832e-16   9.7096830941e-17   2.2350644564e-22   1.3936040223e-20   3.4926056145e-24   1.2678507838e-24   1.0656083070e-28   4.1526268871e-30   2.2991044723e-18   5.0849212706e-18   5.6979722467e-22   1.2707941128e-08   3.6615504100e-09   1.6380018602e-10   8.1250242145e-11   1.2547246735e-08   2.1508432443e-04   4.6488510420e-08   2.0721831267e-07   1.2416472404e-08   1.0655236618e-13   7.4446842795e-12   5.1532487927e-17   2.6365422650e-19   1.3717161571e-17   1.2697166588e-13   6.1768169929e-11   1.3341924747e-11   7.1746215015e-01  -1.9392335822e-24   6.1777762365e-43   5.1587586083e-44   5.1134180458e-22   4.7854119088e-24
   2.1148240087e+03   1.2149994999e+05   7.0384296666e-04   2.4193908610e-04   2.5840139290e-03   2.4955807873e-02   5.5905516593e-03   7.0620669361e-02   4.3589443288e-06   1.7585468753e-07   1.5703532066e-16   1.7949639176e-16   2.3871779463e-16   3.5460719425e-17   1.2556187537e-15   1.6349032784e-16   3.9884559262e-02   1.3773643237e-01   5.1426830753e-08   1.3516214232e-10   6.8564216696e-15   1.0349133822e-16   9.7096830871e-17   2.2350644577e-22   1.3936040224e-20   3.4926056104e-24   1.2678507827e-24   1.0656083058e-28   4.1526269083e-30   2.2991044715e-18   5.0849212685e-18   5.6979722474e-22   1.2707941141e-08   3.6615504094e-09   1.6380018602e-10   8.1250242162e-11   1.2547246728e-08   2.1508432443e-04   4.6488510422e-08   2.0721831267e-07   1.2416472399e-08   1.0655236624e-13   7.4446842799e-12   5.1532487874e-17   2.6365422539e-19   1.3717161572e-17   1.2697166594e-13   6.1768169933e-11   1.3341924753e-11   7.1746215015e-01  -1.9392335822e-24   6.1777762275e-43   5.1587585934e-44   5.1134180361e-22   4.7854119041e-24
   2.1148240087e+03   1.2149994999e+05   7.0384296666e-04   2.4193908610e-04   2.5840139290e-03   2.4955807873e-02   5.5905516593e-03   7.0620669361e-02   4.3589443288e-06   1.7585468753e-07   1.5703532066e-16   1.7949639176e-16   2.3871779463e-16   3.5460719425e-17   1.2556187537e-15   1.6349032784e-16   3.9884559262e-02   1.3773643237e-01   5.1426830753e-08   1.3516214232e-10   6.8564216696e-15   1.0349133822e-16   9.7096830871e-17   2.2350644577e-22   1.3936040224e-20   3.4926056104e-24   1.2678507827e-24   1.0656083058e-28   4.1526269083e-30   2.2991044715e-18   5.0849212685e-18   5.6979722474e-22   1.2707941141e-08   3.6615504094e-09   1.6380018602e-10   8.1250242162e-11   1.2547246728e-08   2.1508432443e-04   4.6488510422e-08   2.0721831267e-07   1.2416472399e-08   1.0655236624e-13   7.4446842799e-12   5.1532487874e-17   2.6365422539e-19   1.3717161572e-17   1.2697166594e-13   6.1768169933e-11   1.3341924753e-11   7.1746215015e-01  -1.9392335822e-24   6.1777762275e-43   5.1587585934e-44   5.1134180361e-22   4.7854119041e-24
   2.1481389910e+03   1.2149994999e+05   6.4908613840e-04   2.0090984946e-04   2.2232916281e-03   2.3566365614e-02   5.3840565996e-03   7.1586120687e-02   3.7733001193e-06   1.5466563369e-07   1.4629163876e-16   1.5717487278e-16   1.8725637390e-16   2.3694666679e-17   8.6185884490e-16   1.1103519677e-16   3.7972412683e-02   1.4074080193e-01   4.0170185022e-08   1.1963098319e-10   4.8033286131e-15   7.3173926492e-17   7.5572344697e-17   2.0688063663e-22   1.2718058456e-20   2.1513366281e-24   7.6369736385e-25   5.4637082110e-29   1.9975229245e-30   2.0285379903e-18   3.9501619174e-18   5.4444213289e-22   1.3180996968e-08   3.1115482639e-09   1.6091268892e-10   8.7468419516e-11   1.0660563942e-08   2.0649714410e-04   4.6506904441e-08   2.1423078306e-07   1.0919812947e-08   1.0966372241e-13   7.7322090312e-12   4.0278527426e-17   2.1562039754e-19   1.4989307064e-17   1.5432122973e-13   6.7526040847e-11   1.3862171127e-11   7.1746615758e-01  -8.2616824912e-24   2.5191520815e-43   1.7411284107e-44   2.9565738462e-22   2.9647987636e-24
   2.1481389910e+03   1.2149994999e+05   6.4908613840e-04   2.0090984946e-04   2.2232916281e-03   2.3566365614e-02   5.3840565996e-03   7.1586120687e-02   3.7733001193e-06   1.5466563369e-07   1.4629163876e-16   1.5717487278e-16   1.8725637390e-16   2.3694666679e-17   8.6185884490e-16   1.1103519677e-16   3.7972412683e-02   1.4074080193e-01   4.0170185022e-08   1.1963098319e-10   4.8033286131e-15   7.3173926492e-17   7.5572344697e-17   2.0688063663e-22   1.2718058456e-20   2.1513366281e-24   7.6369736385e-25   5.4637082110e-29   1.9975229245e-30   2.0285379903e-18   3.9501619174e-18   5.4444213289e-22   1.3180996968e-08   3.1115482639e-09   1.6091268892e-10   8.7468419516e-11   1.0660563942e-08   2.0649714410e-04   4.6506904441e-08   2.1423078306e-07   1.0919812947e-08   1.0966372241e-13   7.7322090312e-12   4.0278527426e-17   2.1562039754e-19   1.4989307064e-17   1.5432122973e-13   6.7526040847e-11   1.3862171127e-11   7.1746615758e-01  -8.2616824912e-24   2.5191520815e-43   1.7411284107e-44   2.9565738462e-22   2.9647987636e-24
