# time = 0.000100182
# Grid Points = 128
             # Temp                 # enthalpy                 # H2                 # H                 # O                 # O2                 # OH                 # H2O                 # HO2                 # H2O2                 # C                 # CH                 # CH2                 # CH2(S)                 # CH3                 # CH4                 # CO                 # CO2                 # HCO                 # CH2O                 # CH2OH                 # CH3O                 # CH3OH                 # C2H                 # C2H2                 # C2H3                 # C2H4                 # C2H5                 # C2H6                 # HCCO                 # CH2CO                 # HCCOH                 # N                 # NH                 # NH2                 # NH3                 # NNH                 # NO                 # NO2                 # N2O                 # HNO                 # CN                 # HCN                 # H2CN                 # HCNN                 # HCNO                 # HOCN                 # HNCO                 # NCO                 # N2                 # AR                 # C3H7                 # C3H8                 # CH2CHO                 # CH3CHO
   1.8182031331e+03   1.2149994999e+05   7.5391447157e-04   4.4794452407e-04   4.5350652760e-03   4.3213433092e-02   4.9922972918e-03   6.8638294155e-02   1.3005819199e-05   5.4997789834e-07   3.2333186965e-10   3.6953344703e-10   1.1038550519e-09   2.0517564633e-10   8.1243821179e-09   2.0415500026e-08   7.1709937676e-02   8.7694547590e-02   2.2749158004e-07   1.2865287294e-08   2.0361750544e-10   1.2661823308e-11   1.6172748926e-10   4.8731075694e-12   6.2395518367e-10   3.8183763194e-11   2.5171041996e-10   6.2078415208e-14   4.5211337349e-15   4.9768012577e-09   8.7954171628e-08   7.9461173418e-12   4.7186611907e-07   3.0653210741e-07   3.0897578530e-07   1.9834435501e-07   1.8524337769e-08   7.8928369225e-04   2.0748196436e-07   2.0036387147e-06   2.0442813448e-07   6.3529622291e-08   1.5674734209e-05   5.7525809126e-10   1.0546092345e-12   4.6276890645e-07   3.7484109217e-08   1.1834738933e-05   7.2049746492e-07   7.1717923856e-01   8.2801337880e-26   1.2607580680e-21   1.4057099222e-21   5.4739562871e-11   1.4666324689e-11
   1.8182940012e+03   1.2149994999e+05   7.5391447157e-04   4.4794452407e-04   4.5350652760e-03   4.3213433092e-02   4.9922972918e-03   6.8638294155e-02   1.3005819199e-05   5.4997789834e-07   3.2333186965e-10   3.6953344703e-10   1.1038550519e-09   2.0517564633e-10   8.1243821179e-09   2.0415500026e-08   7.1709937676e-02   8.7694547590e-02   2.2749158004e-07   1.2865287294e-08   2.0361750544e-10   1.2661823308e-11   1.6172748926e-10   4.8731075694e-12   6.2395518367e-10   3.8183763194e-11   2.5171041996e-10   6.2078415208e-14   4.5211337349e-15   4.9768012577e-09   8.7954171628e-08   7.9461173418e-12   4.7186611907e-07   3.0653210741e-07   3.0897578530e-07   1.9834435501e-07   1.8524337769e-08   7.8928369225e-04   2.0748196436e-07   2.0036387147e-06   2.0442813448e-07   6.3529622291e-08   1.5674734209e-05   5.7525809126e-10   1.0546092345e-12   4.6276890645e-07   3.7484109217e-08   1.1834738933e-05   7.2049746492e-07   7.1717923856e-01   8.2801337880e-26   1.2607580680e-21   1.4057099222e-21   5.4739562871e-11   1.4666324689e-11
   1.8180065307e+03   1.2149994999e+05   7.5341060014e-04   4.4740833079e-04   4.5316001372e-03   4.3242607057e-02   4.9893918556e-03   6.8649031319e-02   1.3015896994e-05   5.5041674779e-07   3.3514078903e-10   3.8381097504e-10   1.1474577766e-09   2.1380155547e-10   8.4781654893e-09   2.1309611013e-08   7.1766244154e-02   8.7605686276e-02   2.2771875273e-07   1.3407203410e-08   2.1234082975e-10   1.3212495390e-11   1.6885663429e-10   5.1714713266e-12   6.6318403872e-10   4.0576226156e-11   2.6788762363e-10   6.6060718291e-14   4.8621118364e-15   5.1965837956e-09   9.1817172483e-08   8.4008308929e-12   4.7604787461e-07   3.0960887015e-07   3.1320779959e-07   2.0129390195e-07   1.8498169890e-08   7.8900166123e-04   2.0757567668e-07   2.0170176841e-06   2.0604705579e-07   6.3932106603e-08   1.5791207996e-05   5.7933632755e-10   1.0965757180e-12   4.7373163106e-07   3.7818080510e-08   1.2001354023e-05   7.2737425904e-07   7.1717922699e-01   8.2070866223e-26   1.7352030095e-21   2.0245503064e-21   5.7254166173e-11   1.5494576035e-11
   1.8179858642e+03   1.2149994999e+05   7.5341060014e-04   4.4740833079e-04   4.5316001372e-03   4.3242607057e-02   4.9893918556e-03   6.8649031319e-02   1.3015896994e-05   5.5041674779e-07   3.3514078903e-10   3.8381097504e-10   1.1474577766e-09   2.1380155547e-10   8.4781654893e-09   2.1309611013e-08   7.1766244154e-02   8.7605686276e-02   2.2771875273e-07   1.3407203410e-08   2.1234082975e-10   1.3212495390e-11   1.6885663429e-10   5.1714713266e-12   6.6318403872e-10   4.0576226156e-11   2.6788762363e-10   6.6060718291e-14   4.8621118364e-15   5.1965837956e-09   9.1817172483e-08   8.4008308929e-12   4.7604787461e-07   3.0960887015e-07   3.1320779959e-07   2.0129390195e-07   1.8498169890e-08   7.8900166123e-04   2.0757567668e-07   2.0170176841e-06   2.0604705579e-07   6.3932106603e-08   1.5791207996e-05   5.7933632755e-10   1.0965757180e-12   4.7373163106e-07   3.7818080510e-08   1.2001354023e-05   7.2737425904e-07   7.1717922699e-01   8.2070866223e-26   1.7352030095e-21   2.0245503064e-21   5.7254166173e-11   1.5494576035e-11
   1.8182940455e+03   1.2149994999e+05   7.5391447043e-04   4.4794452399e-04   4.5350652966e-03   4.3213433076e-02   4.9922972667e-03   6.8638294179e-02   1.3005819163e-05   5.4997789061e-07   3.2333188551e-10   3.6953346313e-10   1.1038551802e-09   2.0517565671e-10   8.1243826950e-09   2.0415501328e-08   7.1709937679e-02   8.7694547584e-02   2.2749159445e-07   1.2865288166e-08   2.0361748983e-10   1.2661822988e-11   1.6172749918e-10   4.8731088706e-12   6.2395528867e-10   3.8183772053e-11   2.5171046739e-10   6.2078416800e-14   4.5211344510e-15   4.9768016050e-09   8.7954177593e-08   7.9461191834e-12   4.7186611992e-07   3.0653210761e-07   3.0897578727e-07   1.9834435616e-07   1.8524337468e-08   7.8928369219e-04   2.0748196466e-07   2.0036387164e-06   2.0442813496e-07   6.3529622002e-08   1.5674734227e-05   5.7525806713e-10   1.0546092672e-12   4.6276891201e-07   3.7484109528e-08   1.1834738977e-05   7.2049746776e-07   7.1717923856e-01   8.2796174876e-26   1.2607570475e-21   1.4057097913e-21   5.4739567500e-11   1.4666326673e-11
   1.8182031102e+03   1.2149994999e+05   7.5391447043e-04   4.4794452399e-04   4.5350652966e-03   4.3213433076e-02   4.9922972667e-03   6.8638294179e-02   1.3005819163e-05   5.4997789061e-07   3.2333188551e-10   3.6953346313e-10   1.1038551802e-09   2.0517565671e-10   8.1243826950e-09   2.0415501328e-08   7.1709937679e-02   8.7694547584e-02   2.2749159445e-07   1.2865288166e-08   2.0361748983e-10   1.2661822988e-11   1.6172749918e-10   4.8731088706e-12   6.2395528867e-10   3.8183772053e-11   2.5171046739e-10   6.2078416800e-14   4.5211344510e-15   4.9768016050e-09   8.7954177593e-08   7.9461191834e-12   4.7186611992e-07   3.0653210761e-07   3.0897578727e-07   1.9834435616e-07   1.8524337468e-08   7.8928369219e-04   2.0748196466e-07   2.0036387164e-06   2.0442813496e-07   6.3529622002e-08   1.5674734227e-05   5.7525806713e-10   1.0546092672e-12   4.6276891201e-07   3.7484109528e-08   1.1834738977e-05   7.2049746776e-07   7.1717923856e-01   8.2796174876e-26   1.2607570475e-21   1.4057097913e-21   5.4739567500e-11   1.4666326673e-11
   1.8166298788e+03   1.2149994999e+05   7.5281721358e-04   4.4707917236e-04   4.5296968874e-03   4.3294465936e-02   4.9842150419e-03   6.8659829992e-02   1.3041472806e-05   5.5146294441e-07   3.2464648240e-10   3.7276926369e-10   1.1167358710e-09   2.0542794243e-10   8.3611869776e-09   2.1612518804e-08   7.1861815710e-02   8.7454763115e-02   2.2801023746e-07   1.3198317070e-08   2.0772288365e-10   1.2979421884e-11   1.6594028664e-10   4.4178625621e-12   5.6826733447e-10   3.4140477549e-11   2.2551189828e-10   5.5686448848e-14   4.1591984163e-15   4.8938323142e-09   8.6739898794e-08   7.4631240973e-12   4.8511481222e-07   3.1604929715e-07   3.2278371425e-07   2.0843775205e-07   1.8476763907e-08   7.8952443972e-04   2.0795632948e-07   2.0495363405e-06   2.0964615490e-07   6.4666774353e-08   1.6012998373e-05   5.8838331022e-10   1.0678653702e-12   4.9078053147e-07   3.8410258867e-08   1.2377023972e-05   7.4070712105e-07   7.1717868337e-01   8.9672872925e-25   1.1489818600e-21   1.1755765539e-21   5.3616458978e-11   1.3374941413e-11
   1.8184041191e+03   1.2149994999e+05   7.5281721358e-04   4.4707917236e-04   4.5296968874e-03   4.3294465936e-02   4.9842150419e-03   6.8659829992e-02   1.3041472806e-05   5.5146294441e-07   3.2464648240e-10   3.7276926369e-10   1.1167358710e-09   2.0542794243e-10   8.3611869776e-09   2.1612518804e-08   7.1861815710e-02   8.7454763115e-02   2.2801023746e-07   1.3198317070e-08   2.0772288365e-10   1.2979421884e-11   1.6594028664e-10   4.4178625621e-12   5.6826733447e-10   3.4140477549e-11   2.2551189828e-10   5.5686448848e-14   4.1591984163e-15   4.8938323142e-09   8.6739898794e-08   7.4631240973e-12   4.8511481222e-07   3.1604929715e-07   3.2278371425e-07   2.0843775205e-07   1.8476763907e-08   7.8952443972e-04   2.0795632948e-07   2.0495363405e-06   2.0964615490e-07   6.4666774353e-08   1.6012998373e-05   5.8838331022e-10   1.0678653702e-12   4.9078053147e-07   3.8410258867e-08   1.2377023972e-05   7.4070712105e-07   7.1717868337e-01   8.9672872925e-25   1.1489818600e-21   1.1755765539e-21   5.3616458978e-11   1.3374941413e-11
   1.8166288362e+03   1.2149994999e+05   7.5281720423e-04   4.4707918402e-04   4.5296968601e-03   4.3294466079e-02   4.9842147557e-03   6.8659830123e-02   1.3041474581e-05   5.5146314985e-07   3.2464543442e-10   3.7276817928e-10   1.1167328282e-09   2.0542721421e-10   8.3611596630e-09   2.1612481763e-08   7.1861815650e-02   8.7454763209e-02   2.2801026439e-07   1.3198293637e-08   2.0772240604e-10   1.2979402207e-11   1.6594042985e-10   4.4177841527e-12   5.6826303573e-10   3.4140031140e-11   2.2551023432e-10   5.5686750953e-14   4.1592676967e-15   4.8938170432e-09   8.6739717318e-08   7.4630657291e-12   4.8511480270e-07   3.1604924961e-07   3.2278366444e-07   2.0843774144e-07   1.8476762053e-08   7.8952444050e-04   2.0795634522e-07   2.0495363384e-06   2.0964615299e-07   6.4666748982e-08   1.6012998260e-05   5.8838359153e-10   1.0678656499e-12   4.9078044526e-07   3.8410250330e-08   1.2377023638e-05   7.4070693611e-07   7.1717868337e-01   8.9674929588e-25   1.1494112095e-21   1.1761840627e-21   5.3616575118e-11   1.3374866927e-11
   1.8184041192e+03   1.2149994999e+05   7.5281720423e-04   4.4707918402e-04   4.5296968601e-03   4.3294466079e-02   4.9842147557e-03   6.8659830123e-02   1.3041474581e-05   5.5146314985e-07   3.2464543442e-10   3.7276817928e-10   1.1167328282e-09   2.0542721421e-10   8.3611596630e-09   2.1612481763e-08   7.1861815650e-02   8.7454763209e-02   2.2801026439e-07   1.3198293637e-08   2.0772240604e-10   1.2979402207e-11   1.6594042985e-10   4.4177841527e-12   5.6826303573e-10   3.4140031140e-11   2.2551023432e-10   5.5686750953e-14   4.1592676967e-15   4.8938170432e-09   8.6739717318e-08   7.4630657291e-12   4.8511480270e-07   3.1604924961e-07   3.2278366444e-07   2.0843774144e-07   1.8476762053e-08   7.8952444050e-04   2.0795634522e-07   2.0495363384e-06   2.0964615299e-07   6.4666748982e-08   1.6012998260e-05   5.8838359153e-10   1.0678656499e-12   4.9078044526e-07   3.8410250330e-08   1.2377023638e-05   7.4070693611e-07   7.1717868337e-01   8.9674929588e-25   1.1494112095e-21   1.1761840627e-21   5.3616575118e-11   1.3374866927e-11
   1.8223119383e+03   1.2149994999e+05   7.6144700204e-04   4.5486576136e-04   4.5785407329e-03   4.2795252692e-02   5.0361562206e-03   6.8486985971e-02   1.2861965193e-05   5.4707930385e-07   1.8891019746e-10   2.1135743208e-10   6.2602724876e-10   1.0884954969e-10   4.3322161569e-09   1.1071694320e-08   7.0905359421e-02   8.8963124796e-02   2.2478246386e-07   7.0572528162e-09   1.0834809229e-10   6.6812419553e-12   8.4602037901e-11   1.8026498220e-12   2.2791801047e-10   1.3290464267e-11   8.6338509367e-11   2.1246933950e-14   1.5072684326e-15   2.5091797499e-09   4.4489991856e-08   3.3163211832e-12   4.2690122856e-07   2.7332984537e-07   2.6454007375e-07   1.6790738148e-07   1.8843883922e-08   8.0051692355e-04   2.0819271534e-07   1.8557907895e-06   1.8809840958e-07   5.8813776089e-08   1.4306557468e-05   5.2790203578e-10   5.9562547795e-13   3.4899226928e-07   3.3778169602e-08   1.0064921705e-05   6.4444721683e-07   7.1717558701e-01   8.2797939991e-25   2.5390444039e-22   2.8350097558e-22   2.6852520698e-11   5.7040158987e-12
   1.8196350004e+03   1.2149994999e+05   7.6144700204e-04   4.5486576136e-04   4.5785407329e-03   4.2795252692e-02   5.0361562206e-03   6.8486985971e-02   1.2861965193e-05   5.4707930385e-07   1.8891019746e-10   2.1135743208e-10   6.2602724876e-10   1.0884954969e-10   4.3322161569e-09   1.1071694320e-08   7.0905359421e-02   8.8963124796e-02   2.2478246386e-07   7.0572528162e-09   1.0834809229e-10   6.6812419553e-12   8.4602037901e-11   1.8026498220e-12   2.2791801047e-10   1.3290464267e-11   8.6338509367e-11   2.1246933950e-14   1.5072684326e-15   2.5091797499e-09   4.4489991856e-08   3.3163211832e-12   4.2690122856e-07   2.7332984537e-07   2.6454007375e-07   1.6790738148e-07   1.8843883922e-08   8.0051692355e-04   2.0819271534e-07   1.8557907895e-06   1.8809840958e-07   5.8813776089e-08   1.4306557468e-05   5.2790203578e-10   5.9562547795e-13   3.4899226928e-07   3.3778169602e-08   1.0064921705e-05   6.4444721683e-07   7.1717558701e-01   8.2797939991e-25   2.5390444039e-22   2.8350097558e-22   2.6852520698e-11   5.7040158987e-12
   1.8223119116e+03   1.2149994999e+05   7.6144700408e-04   4.5486576140e-04   4.5785407106e-03   4.2795252702e-02   5.0361562565e-03   6.8486985934e-02   1.2861965179e-05   5.4707930839e-07   1.8891021250e-10   2.1135744951e-10   6.2602730051e-10   1.0884956134e-10   4.3322166464e-09   1.1071695547e-08   7.0905359399e-02   8.8963124829e-02   2.2478246366e-07   7.0572535656e-09   1.0834810406e-10   6.6812427465e-12   8.4602048791e-11   1.8026505123e-12   2.2791810940e-10   1.3290470241e-11   8.6338552578e-11   2.1246944391e-14   1.5072692441e-15   2.5091800450e-09   4.4489997039e-08   3.3163220565e-12   4.2690122689e-07   2.7332984501e-07   2.6454007443e-07   1.6790738316e-07   1.8843883854e-08   8.0051692352e-04   2.0819271450e-07   1.8557907910e-06   1.8809840937e-07   5.8813776170e-08   1.4306557479e-05   5.2790204020e-10   5.9562552779e-13   3.4899227236e-07   3.3778169334e-08   1.0064921735e-05   6.4444721637e-07   7.1717558701e-01   8.2796520908e-25   2.5390490688e-22   2.8350163466e-22   2.6852524456e-11   5.7040176665e-12
   1.8196349834e+03   1.2149994999e+05   7.6144700408e-04   4.5486576140e-04   4.5785407106e-03   4.2795252702e-02   5.0361562565e-03   6.8486985934e-02   1.2861965179e-05   5.4707930839e-07   1.8891021250e-10   2.1135744951e-10   6.2602730051e-10   1.0884956134e-10   4.3322166464e-09   1.1071695547e-08   7.0905359399e-02   8.8963124829e-02   2.2478246366e-07   7.0572535656e-09   1.0834810406e-10   6.6812427465e-12   8.4602048791e-11   1.8026505123e-12   2.2791810940e-10   1.3290470241e-11   8.6338552578e-11   2.1246944391e-14   1.5072692441e-15   2.5091800450e-09   4.4489997039e-08   3.3163220565e-12   4.2690122689e-07   2.7332984501e-07   2.6454007443e-07   1.6790738316e-07   1.8843883854e-08   8.0051692352e-04   2.0819271450e-07   1.8557907910e-06   1.8809840937e-07   5.8813776170e-08   1.4306557479e-05   5.2790204020e-10   5.9562552779e-13   3.4899227236e-07   3.3778169334e-08   1.0064921735e-05   6.4444721637e-07   7.1717558701e-01   8.2796520908e-25   2.5390490688e-22   2.8350163466e-22   2.6852524456e-11   5.7040176665e-12
