# time = 0.00100109
# Grid Points = 128
             # Temp                 # enthalpy                 # H2                 # H                 # O                 # O2                 # OH                 # H2O                 # HO2                 # H2O2                 # C                 # CH                 # CH2                 # CH2(S)                 # CH3                 # CH4                 # CO                 # CO2                 # HCO                 # CH2O                 # CH2OH                 # CH3O                 # CH3OH                 # C2H                 # C2H2                 # C2H3                 # C2H4                 # C2H5                 # C2H6                 # HCCO                 # CH2CO                 # HCCOH                 # N                 # NH                 # NH2                 # NH3                 # NNH                 # NO                 # NO2                 # N2O                 # HNO                 # CN                 # HCN                 # H2CN                 # HCNN                 # HCNO                 # HOCN                 # HNCO                 # NCO                 # N2                 # AR                 # C3H7                 # C3H8                 # CH2CHO                 # CH3CHO
   4.4697261174e+02   1.2149994999e+05   5.2744804578e-05   2.3618548754e-12   1.1784975925e-10   2.0615504081e-01   8.6407513117e-09   4.8229954528e-03   4.4230368757e-05   1.7882373608e-04  -4.2923604980e-29   1.2974098570e-23   1.3038899186e-14   1.3456253451e-16   3.7925652009e-09   2.9132926119e-05   3.5121420575e-03   7.6068479067e-03   5.7715362887e-11   3.3698537396e-04   3.3825498557e-13   3.5011020488e-08   3.8773389655e-05   1.5478027198e-19   4.9738962782e-05   4.0326913068e-11   5.9294318720e-02   2.3594319497e-09   2.5885595913e-05   7.6271418815e-12   1.5302635708e-04   1.7557400548e-07   2.7199185749e-15   8.0629508043e-12   2.0089320268e-08   3.1447072503e-08   4.5713822857e-19   4.7667906269e-07   1.6130554238e-04   9.1550597675e-08   2.6274062744e-08   1.1471106990e-20   5.6742741869e-07   1.9930597004e-09   6.5816335288e-24   1.3175821438e-06   1.3928520749e-09   1.9717345774e-06   1.7395673407e-11   7.1751192063e-01  -1.4195205272e-25   1.1943914333e-10   6.0017043995e-06   3.7771458389e-09   1.5359415873e-05
   4.4697261174e+02   1.2149994999e+05   5.2744804578e-05   2.3618548754e-12   1.1784975925e-10   2.0615504081e-01   8.6407513117e-09   4.8229954528e-03   4.4230368757e-05   1.7882373608e-04  -4.2923604980e-29   1.2974098570e-23   1.3038899186e-14   1.3456253451e-16   3.7925652009e-09   2.9132926119e-05   3.5121420575e-03   7.6068479067e-03   5.7715362887e-11   3.3698537396e-04   3.3825498557e-13   3.5011020488e-08   3.8773389655e-05   1.5478027198e-19   4.9738962782e-05   4.0326913068e-11   5.9294318720e-02   2.3594319497e-09   2.5885595913e-05   7.6271418815e-12   1.5302635708e-04   1.7557400548e-07   2.7199185749e-15   8.0629508043e-12   2.0089320268e-08   3.1447072503e-08   4.5713822857e-19   4.7667906269e-07   1.6130554238e-04   9.1550597675e-08   2.6274062744e-08   1.1471106990e-20   5.6742741869e-07   1.9930597004e-09   6.5816335288e-24   1.3175821438e-06   1.3928520749e-09   1.9717345774e-06   1.7395673407e-11   7.1751192063e-01  -1.4195205272e-25   1.1943914333e-10   6.0017043995e-06   3.7771458389e-09   1.5359415873e-05
   4.4699228955e+02   1.2149994999e+05   5.2752469418e-05   2.3616669880e-12   1.1782773618e-10   2.0615335396e-01   8.6379760030e-09   4.8236429934e-03   4.4241021351e-05   1.7885354371e-04   1.9408678223e-29   1.2969033691e-23   1.3035546316e-14   1.3446889087e-16   3.7913158113e-09   2.9138384146e-05   3.5126632082e-03   7.6078714493e-03   5.7708409103e-11   3.3704826634e-04   3.3824072725e-13   3.5004547578e-08   3.8783664522e-05   1.5485152181e-19   4.9737194932e-05   4.0322561764e-11   5.9293683739e-02   2.3590222597e-09   2.5893795028e-05   7.6251108903e-12   1.5302464140e-04   1.7557521315e-07   2.7178562899e-15   8.0669761367e-12   2.0091060416e-08   3.1445515633e-08   4.5726163635e-19   4.7652565629e-07   1.6129399805e-04   9.1547451060e-08   2.6276582929e-08   1.1476114037e-20   5.6745999656e-07   1.9939045379e-09   6.5782326096e-24   1.3175820030e-06   1.3932222853e-09   1.9717155932e-06   1.7409693372e-11   7.1751192420e-01  -1.4207633413e-25   1.1941653227e-10   6.0033627408e-06   3.7767863135e-09   1.5364009977e-05
   4.4699228949e+02   1.2149994999e+05   5.2752469418e-05   2.3616669880e-12   1.1782773618e-10   2.0615335396e-01   8.6379760030e-09   4.8236429934e-03   4.4241021351e-05   1.7885354371e-04   1.9408678223e-29   1.2969033691e-23   1.3035546316e-14   1.3446889087e-16   3.7913158113e-09   2.9138384146e-05   3.5126632082e-03   7.6078714493e-03   5.7708409103e-11   3.3704826634e-04   3.3824072725e-13   3.5004547578e-08   3.8783664522e-05   1.5485152181e-19   4.9737194932e-05   4.0322561764e-11   5.9293683739e-02   2.3590222597e-09   2.5893795028e-05   7.6251108903e-12   1.5302464140e-04   1.7557521315e-07   2.7178562899e-15   8.0669761367e-12   2.0091060416e-08   3.1445515633e-08   4.5726163635e-19   4.7652565629e-07   1.6129399805e-04   9.1547451060e-08   2.6276582929e-08   1.1476114037e-20   5.6745999656e-07   1.9939045379e-09   6.5782326096e-24   1.3175820030e-06   1.3932222853e-09   1.9717155932e-06   1.7409693372e-11   7.1751192420e-01  -1.4207633413e-25   1.1941653227e-10   6.0033627408e-06   3.7767863135e-09   1.5364009977e-05
   4.4687835437e+02   1.2149994999e+05   5.2681697699e-05   2.5063497180e-12   1.2514456783e-10   2.0616273757e-01   9.1833250371e-09   4.8197975270e-03   4.5055951890e-05   1.7825495998e-04   2.6451472514e-31   1.4696854993e-23   1.3917988173e-14   1.4909889030e-16   3.9518197785e-09   2.9097016829e-05   3.5089810361e-03   7.6025620863e-03   6.1287541424e-11   3.3674019361e-04   3.5922318164e-13   3.7949742696e-08   3.8741618552e-05   1.6359452500e-19   4.9655628821e-05   4.2814388192e-11   5.9297660496e-02   2.5094887374e-09   2.5858686921e-05   8.0950784881e-12   1.5286902626e-04   1.7523589521e-07   3.0510483960e-15   8.0606030743e-12   2.0069945676e-08   3.1435155375e-08   4.8431125095e-19   4.9848189478e-07   1.6130250124e-04   9.1525451894e-08   2.6276386093e-08   1.2141968415e-20   5.6699887802e-07   1.9882400576e-09   7.4600053829e-24   1.3165979803e-06   1.3915199437e-09   1.9706042827e-06   2.1697952041e-11   7.1751191233e-01  -1.4281390234e-25   1.2338131653e-10   5.9959401274e-06   4.0115306422e-09   1.5346558008e-05
   4.4687835437e+02   1.2149994999e+05   5.2681697699e-05   2.5063497180e-12   1.2514456783e-10   2.0616273757e-01   9.1833250371e-09   4.8197975270e-03   4.5055951890e-05   1.7825495998e-04   2.6451472514e-31   1.4696854993e-23   1.3917988173e-14   1.4909889030e-16   3.9518197785e-09   2.9097016829e-05   3.5089810361e-03   7.6025620863e-03   6.1287541424e-11   3.3674019361e-04   3.5922318164e-13   3.7949742696e-08   3.8741618552e-05   1.6359452500e-19   4.9655628821e-05   4.2814388192e-11   5.9297660496e-02   2.5094887374e-09   2.5858686921e-05   8.0950784881e-12   1.5286902626e-04   1.7523589521e-07   3.0510483960e-15   8.0606030743e-12   2.0069945676e-08   3.1435155375e-08   4.8431125095e-19   4.9848189478e-07   1.6130250124e-04   9.1525451894e-08   2.6276386093e-08   1.2141968415e-20   5.6699887802e-07   1.9882400576e-09   7.4600053829e-24   1.3165979803e-06   1.3915199437e-09   1.9706042827e-06   2.1697952041e-11   7.1751191233e-01  -1.4281390234e-25   1.2338131653e-10   5.9959401274e-06   4.0115306422e-09   1.5346558008e-05
   4.4719471260e+02   1.2149994999e+05   5.2831457023e-05   2.3806272932e-12   1.1864439297e-10   2.0613591746e-01   8.6860714322e-09   4.8303131205e-03   4.4477031243e-05   1.7909490487e-04   2.3836732830e-30   1.3169230060e-23   1.3128699871e-14   1.3556236703e-16   3.8006354253e-09   2.9194622648e-05   3.5180291990e-03   7.6184187136e-03   5.8149413936e-11   3.3769558610e-04   3.4109629320e-13   3.5367215415e-08   3.8889568131e-05   1.5698469877e-19   4.9718964931e-05   4.0635110270e-11   5.9287142592e-02   2.3763762374e-09   2.5978296193e-05   7.6718969490e-12   1.5300706012e-04   1.7558766357e-07   2.7459514974e-15   8.1110758354e-12   2.0109301023e-08   3.1429176260e-08   4.6260629453e-19   4.7799327280e-07   1.6117035734e-04   9.1514346617e-08   2.6305092524e-08   1.1631171077e-20   5.6779570641e-07   2.0026141233e-09   6.6716276210e-24   1.3175805561e-06   1.3970372886e-09   1.9715199182e-06   1.8187280884e-11   7.1751196105e-01  -1.4343314493e-25   1.1973672794e-10   6.0204544386e-06   3.8069539277e-09   1.5411425649e-05
   4.4719471260e+02   1.2149994999e+05   5.2831457023e-05   2.3806272932e-12   1.1864439297e-10   2.0613591746e-01   8.6860714322e-09   4.8303131205e-03   4.4477031243e-05   1.7909490487e-04   2.3836732830e-30   1.3169230060e-23   1.3128699871e-14   1.3556236703e-16   3.8006354253e-09   2.9194622648e-05   3.5180291990e-03   7.6184187136e-03   5.8149413936e-11   3.3769558610e-04   3.4109629320e-13   3.5367215415e-08   3.8889568131e-05   1.5698469877e-19   4.9718964931e-05   4.0635110270e-11   5.9287142592e-02   2.3763762374e-09   2.5978296193e-05   7.6718969490e-12   1.5300706012e-04   1.7558766357e-07   2.7459514974e-15   8.1110758354e-12   2.0109301023e-08   3.1429176260e-08   4.6260629453e-19   4.7799327280e-07   1.6117035734e-04   9.1514346617e-08   2.6305092524e-08   1.1631171077e-20   5.6779570641e-07   2.0026141233e-09   6.6716276210e-24   1.3175805561e-06   1.3970372886e-09   1.9715199182e-06   1.8187280884e-11   7.1751196105e-01  -1.4343314493e-25   1.1973672794e-10   6.0204544386e-06   3.8069539277e-09   1.5411425649e-05
   4.4696664607e+02   1.2149994999e+05   5.2742622696e-05   2.3832825504e-12   1.1892405471e-10   2.0615546578e-01   8.7200936367e-09   4.8228081413e-03   4.4358149499e-05   1.7874705380e-04   2.2416773122e-30   1.3225006052e-23   1.3169800060e-14   1.3664939566e-16   3.8157246567e-09   2.9131364722e-05   3.5119890048e-03   7.6065559938e-03   5.8242598773e-11   3.3696666028e-04   3.4134323265e-13   3.5443399368e-08   3.8770484580e-05   1.5616618144e-19   4.9739453694e-05   4.0694609701e-11   5.9294502008e-02   2.3815320693e-09   2.5883269902e-05   7.6970747930e-12   1.5302694772e-04   1.7557366706e-07   2.7695181257e-15   8.0643735219e-12   2.0089150547e-08   3.1447202527e-08   4.6123786068e-19   4.7985478989e-07   1.6130402599e-04   9.1550854061e-08   2.6276030058e-08   1.1573900237e-20   5.6741813351e-07   1.9928227776e-09   6.7091750422e-24   1.3175821883e-06   1.3927466048e-09   1.9717399405e-06   1.7987046940e-11   7.1751191961e-01  -1.4189547526e-25   1.2001508809e-10   6.0012345734e-06   3.8118315223e-09   1.5358182773e-05
   4.4696664607e+02   1.2149994999e+05   5.2742622696e-05   2.3832825504e-12   1.1892405471e-10   2.0615546578e-01   8.7200936367e-09   4.8228081413e-03   4.4358149499e-05   1.7874705380e-04   2.2416773122e-30   1.3225006052e-23   1.3169800060e-14   1.3664939566e-16   3.8157246567e-09   2.9131364722e-05   3.5119890048e-03   7.6065559938e-03   5.8242598773e-11   3.3696666028e-04   3.4134323265e-13   3.5443399368e-08   3.8770484580e-05   1.5616618144e-19   4.9739453694e-05   4.0694609701e-11   5.9294502008e-02   2.3815320693e-09   2.5883269902e-05   7.6970747930e-12   1.5302694772e-04   1.7557366706e-07   2.7695181257e-15   8.0643735219e-12   2.0089150547e-08   3.1447202527e-08   4.6123786068e-19   4.7985478989e-07   1.6130402599e-04   9.1550854061e-08   2.6276030058e-08   1.1573900237e-20   5.6741813351e-07   1.9928227776e-09   6.7091750422e-24   1.3175821883e-06   1.3927466048e-09   1.9717399405e-06   1.7987046940e-11   7.1751191961e-01  -1.4189547526e-25   1.2001508809e-10   6.0012345734e-06   3.8118315223e-09   1.5358182773e-05
