# time = 4.00734e-05
# Grid Points = 128
             # Temp                 # enthalpy                 # H2                 # H                 # O                 # O2                 # OH                 # H2O                 # HO2                 # H2O2                 # C                 # CH                 # CH2                 # CH2(S)                 # CH3                 # CH4                 # CO                 # CO2                 # HCO                 # CH2O                 # CH2OH                 # CH3O                 # CH3OH                 # C2H                 # C2H2                 # C2H3                 # C2H4                 # C2H5                 # C2H6                 # HCCO                 # CH2CO                 # HCCOH                 # N                 # NH                 # NH2                 # NH3                 # NNH                 # NO                 # NO2                 # N2O                 # HNO                 # CN                 # HCN                 # H2CN                 # HCNN                 # HCNO                 # HOCN                 # HNCO                 # NCO                 # N2                 # AR                 # C3H7                 # C3H8                 # CH2CHO                 # CH3CHO
   1.3410917710e+03   1.2149994999e+05   6.7206980568e-04   4.5270491279e-05   1.4892544129e-04   1.2674012768e-01   7.8678338407e-04   3.6120683378e-02   7.1177588671e-04   2.2238914685e-05   1.2734674640e-08   3.1610616973e-07   1.1891919752e-05   8.7599889219e-07   3.8416128715e-04   3.3165309068e-04   3.3113770349e-02   5.1208022694e-02   8.1926400606e-05   1.0299339734e-03   8.1841073713e-06   3.2124436787e-05   7.7181338261e-05   1.0239405130e-07   8.9946150808e-04   1.7161468022e-04   2.6933922357e-02   4.7003695579e-05   6.4089729024e-05   3.8710820379e-05   1.7994220823e-03   2.2897430871e-06   2.8184624346e-07   5.2727301926e-07   1.3575400798e-06   1.1329165865e-06   9.5828417838e-10   8.3763359765e-04   1.0462577260e-05   4.5329642573e-06   6.2638618761e-07   2.8393719753e-09   3.6973810985e-05   1.6293211364e-07   8.0727820337e-09   2.5931069677e-05   6.7186024228e-08   6.9422486660e-05   8.7722374139e-07   7.1711186753e-01   4.3757234620e-24   2.8064847680e-07   3.3790522882e-06   3.5572064790e-04   5.4221287722e-05
   1.1149316663e+03   1.2149994999e+05   6.7206980568e-04   4.5270491279e-05   1.4892544129e-04   1.2674012768e-01   7.8678338407e-04   3.6120683378e-02   7.1177588671e-04   2.2238914685e-05   1.2734674640e-08   3.1610616973e-07   1.1891919752e-05   8.7599889219e-07   3.8416128715e-04   3.3165309068e-04   3.3113770349e-02   5.1208022694e-02   8.1926400606e-05   1.0299339734e-03   8.1841073713e-06   3.2124436787e-05   7.7181338261e-05   1.0239405130e-07   8.9946150808e-04   1.7161468022e-04   2.6933922357e-02   4.7003695579e-05   6.4089729024e-05   3.8710820379e-05   1.7994220823e-03   2.2897430871e-06   2.8184624346e-07   5.2727301926e-07   1.3575400798e-06   1.1329165865e-06   9.5828417838e-10   8.3763359765e-04   1.0462577260e-05   4.5329642573e-06   6.2638618761e-07   2.8393719753e-09   3.6973810985e-05   1.6293211364e-07   8.0727820337e-09   2.5931069677e-05   6.7186024228e-08   6.9422486660e-05   8.7722374139e-07   7.1711186753e-01   4.3757234620e-24   2.8064847680e-07   3.3790522882e-06   3.5572064790e-04   5.4221287722e-05
   1.7141985501e+03   1.2149994999e+05   1.0451381268e-03   1.7046102821e-04   8.5816770887e-04   6.9966535717e-02   2.0907159815e-03   5.8270670422e-02   1.8755525743e-04   1.4264999836e-06   9.7985889015e-07   4.4918208285e-06   3.5959119152e-05   3.8332623858e-06   3.8031610151e-04   1.9596948465e-04   5.1805184101e-02   8.5363986398e-02   1.2134593279e-04   5.0813608997e-04   7.6605644858e-06   2.2399890082e-06   1.5039644303e-05   3.7654637694e-06   1.6344451618e-03   3.6812700333e-04   5.8472259131e-03   3.2320864217e-06   7.5566778415e-06   2.0611056514e-04   2.3125152152e-03   6.4479053599e-06   1.5112503882e-06   1.6412566492e-06   3.2563810463e-06   2.3483125393e-06   6.6875612241e-09   1.4345320695e-03   1.8026576950e-06   7.6529698464e-06   9.9003808254e-07   1.3966471378e-07   6.6832179746e-05   6.3861074143e-08   2.2051067687e-08   4.8254353898e-05   1.5739383283e-07   1.2350871656e-04   3.5407990160e-06   7.1678748271e-01   7.2325673867e-24   2.5308197165e-08   1.2375916520e-07   6.7139013501e-05   2.3769162491e-05
   1.7141985638e+03   1.2149994999e+05   1.0451381268e-03   1.7046102821e-04   8.5816770887e-04   6.9966535717e-02   2.0907159815e-03   5.8270670422e-02   1.8755525743e-04   1.4264999836e-06   9.7985889015e-07   4.4918208285e-06   3.5959119152e-05   3.8332623858e-06   3.8031610151e-04   1.9596948465e-04   5.1805184101e-02   8.5363986398e-02   1.2134593279e-04   5.0813608997e-04   7.6605644858e-06   2.2399890082e-06   1.5039644303e-05   3.7654637694e-06   1.6344451618e-03   3.6812700333e-04   5.8472259131e-03   3.2320864217e-06   7.5566778415e-06   2.0611056514e-04   2.3125152152e-03   6.4479053599e-06   1.5112503882e-06   1.6412566492e-06   3.2563810463e-06   2.3483125393e-06   6.6875612241e-09   1.4345320695e-03   1.8026576950e-06   7.6529698464e-06   9.9003808254e-07   1.3966471378e-07   6.6832179746e-05   6.3861074143e-08   2.2051067687e-08   4.8254353898e-05   1.5739383283e-07   1.2350871656e-04   3.5407990160e-06   7.1678748271e-01   7.2325673867e-24   2.5308197165e-08   1.2375916520e-07   6.7139013501e-05   2.3769162491e-05
   1.7097897758e+03   1.2149994999e+05   1.3163341945e-03   1.2764369505e-04   6.0160026542e-04   7.1092386506e-02   1.5150291919e-03   5.8739975804e-02   1.5581157017e-04   1.3573257748e-06   4.9652121097e-07   3.0410000786e-06   3.2471343063e-05   3.0558849514e-06   3.5798549067e-04   3.2493586331e-04   5.9058999774e-02   7.8520325810e-02   7.4063433910e-05   4.5254769934e-04   4.4399254365e-06   1.8457799959e-06   1.5062192030e-05   3.2188877485e-06   1.9558129629e-03   1.7846835447e-04   3.7316212854e-03   2.5967797368e-06   9.0659361360e-06   2.3946542814e-04   2.9673554764e-03   9.1690097069e-06   1.2089036147e-06   1.9606261058e-06   4.9218231149e-06   3.4607306064e-06   4.9927758096e-09   1.1994287548e-03   1.6970768154e-06   6.8185842575e-06   1.2362925696e-06   8.2491355962e-08   6.1424873240e-05   4.7812720318e-08   1.5934894022e-08   1.2299417687e-04   1.5443995015e-07   1.9330274200e-04   3.7482877308e-06   7.1685104129e-01   3.8527599887e-24   8.6949006836e-09   5.4019415166e-08   3.4054444280e-05   1.6272400440e-05
   1.7097897792e+03   1.2149994999e+05   1.3163341945e-03   1.2764369505e-04   6.0160026542e-04   7.1092386506e-02   1.5150291919e-03   5.8739975804e-02   1.5581157017e-04   1.3573257748e-06   4.9652121097e-07   3.0410000786e-06   3.2471343063e-05   3.0558849514e-06   3.5798549067e-04   3.2493586331e-04   5.9058999774e-02   7.8520325810e-02   7.4063433910e-05   4.5254769934e-04   4.4399254365e-06   1.8457799959e-06   1.5062192030e-05   3.2188877485e-06   1.9558129629e-03   1.7846835447e-04   3.7316212854e-03   2.5967797368e-06   9.0659361360e-06   2.3946542814e-04   2.9673554764e-03   9.1690097069e-06   1.2089036147e-06   1.9606261058e-06   4.9218231149e-06   3.4607306064e-06   4.9927758096e-09   1.1994287548e-03   1.6970768154e-06   6.8185842575e-06   1.2362925696e-06   8.2491355962e-08   6.1424873240e-05   4.7812720318e-08   1.5934894022e-08   1.2299417687e-04   1.5443995015e-07   1.9330274200e-04   3.7482877308e-06   7.1685104129e-01   3.8527599887e-24   8.6949006836e-09   5.4019415166e-08   3.4054444280e-05   1.6272400440e-05
   1.7097897914e+03   1.2149994999e+05   1.3163341944e-03   1.2764369507e-04   6.0160026551e-04   7.1092386506e-02   1.5150291921e-03   5.8739975804e-02   1.5581157018e-04   1.3573257742e-06   4.9652121102e-07   3.0410000790e-06   3.2471343064e-05   3.0558849516e-06   3.5798549063e-04   3.2493586325e-04   5.9058999773e-02   7.8520325810e-02   7.4063433923e-05   4.5254769933e-04   4.4399254367e-06   1.8457799957e-06   1.5062192030e-05   3.2188877485e-06   1.9558129624e-03   1.7846835453e-04   3.7316212864e-03   2.5967797381e-06   9.0659361396e-06   2.3946542810e-04   2.9673554760e-03   9.1690097042e-06   1.2089036149e-06   1.9606261059e-06   4.9218231150e-06   3.4607306064e-06   4.9927758099e-09   1.1994287549e-03   1.6970768151e-06   6.8185842575e-06   1.2362925696e-06   8.2491355970e-08   6.1424873240e-05   4.7812720331e-08   1.5934894025e-08   1.2299417686e-04   1.5443995017e-07   1.9330274200e-04   3.7482877308e-06   7.1685104129e-01   8.5632135175e-24   8.6949007035e-09   5.4019415263e-08   3.4054444282e-05   1.6272400440e-05
   1.7097898053e+03   1.2149994999e+05   1.3163341944e-03   1.2764369507e-04   6.0160026551e-04   7.1092386506e-02   1.5150291921e-03   5.8739975804e-02   1.5581157018e-04   1.3573257742e-06   4.9652121102e-07   3.0410000790e-06   3.2471343064e-05   3.0558849516e-06   3.5798549063e-04   3.2493586325e-04   5.9058999773e-02   7.8520325810e-02   7.4063433923e-05   4.5254769933e-04   4.4399254367e-06   1.8457799957e-06   1.5062192030e-05   3.2188877485e-06   1.9558129624e-03   1.7846835453e-04   3.7316212864e-03   2.5967797381e-06   9.0659361396e-06   2.3946542810e-04   2.9673554760e-03   9.1690097042e-06   1.2089036149e-06   1.9606261059e-06   4.9218231150e-06   3.4607306064e-06   4.9927758099e-09   1.1994287549e-03   1.6970768151e-06   6.8185842575e-06   1.2362925696e-06   8.2491355970e-08   6.1424873240e-05   4.7812720331e-08   1.5934894025e-08   1.2299417686e-04   1.5443995017e-07   1.9330274200e-04   3.7482877308e-06   7.1685104129e-01   8.5632135175e-24   8.6949007035e-09   5.4019415263e-08   3.4054444282e-05   1.6272400440e-05
   1.6129928584e+03   1.2149994999e+05   1.1916217400e-03   9.4583623499e-05   4.2326043289e-04   8.2915848497e-02   1.1628762713e-03   5.3954668259e-02   2.8807582347e-04   4.1100710768e-06   1.7804771080e-07   1.6637466439e-06   2.5205913930e-05   2.2157488292e-06   4.0079264780e-04   3.8051857382e-04   5.2094611427e-02   7.3486912904e-02   8.9678573610e-05   6.8134995962e-04   5.1866818521e-06   4.3718894659e-06   3.0734468233e-05   1.7551796339e-06   1.8754411400e-03   2.5073958390e-04   8.0489679593e-03   7.2947519682e-06   3.4042894552e-05   2.0638652193e-04   3.8075479270e-03   7.2782813618e-06   7.2673139224e-07   1.4176856904e-06   3.8745133580e-06   2.6045682022e-06   3.3853317179e-09   1.1652073401e-03   4.5322205006e-06   5.3360997993e-06   1.0455547705e-06   3.2728845022e-08   4.6308699385e-05   4.3591860923e-08   1.2397687996e-08   1.3131688209e-04   1.0527932384e-07   1.7129680693e-04   2.6909717535e-06   7.1688248132e-01   1.1242910493e-24   1.1017171849e-07   1.2014661348e-06   7.2201294573e-05   2.9673483834e-05
   1.6129928532e+03   1.2149994999e+05   1.1916217400e-03   9.4583623499e-05   4.2326043289e-04   8.2915848497e-02   1.1628762713e-03   5.3954668259e-02   2.8807582347e-04   4.1100710768e-06   1.7804771080e-07   1.6637466439e-06   2.5205913930e-05   2.2157488292e-06   4.0079264780e-04   3.8051857382e-04   5.2094611427e-02   7.3486912904e-02   8.9678573610e-05   6.8134995962e-04   5.1866818521e-06   4.3718894659e-06   3.0734468233e-05   1.7551796339e-06   1.8754411400e-03   2.5073958390e-04   8.0489679593e-03   7.2947519682e-06   3.4042894552e-05   2.0638652193e-04   3.8075479270e-03   7.2782813618e-06   7.2673139224e-07   1.4176856904e-06   3.8745133580e-06   2.6045682022e-06   3.3853317179e-09   1.1652073401e-03   4.5322205006e-06   5.3360997993e-06   1.0455547705e-06   3.2728845022e-08   4.6308699385e-05   4.3591860923e-08   1.2397687996e-08   1.3131688209e-04   1.0527932384e-07   1.7129680693e-04   2.6909717535e-06   7.1688248132e-01   1.1242910493e-24   1.1017171849e-07   1.2014661348e-06   7.2201294573e-05   2.9673483834e-05
   1.6129928629e+03   1.2149994999e+05   1.1916217400e-03   9.4583623497e-05   4.2326043286e-04   8.2915848497e-02   1.1628762713e-03   5.3954668259e-02   2.8807582350e-04   4.1100710612e-06   1.7804771084e-07   1.6637466445e-06   2.5205913930e-05   2.2157488288e-06   4.0079264784e-04   3.8051857381e-04   5.2094611427e-02   7.3486912904e-02   8.9678573606e-05   6.8134995955e-04   5.1866818530e-06   4.3718894682e-06   3.0734468229e-05   1.7551796333e-06   1.8754411400e-03   2.5073958400e-04   8.0489679592e-03   7.2947519665e-06   3.4042894548e-05   2.0638652194e-04   3.8075479269e-03   7.2782813610e-06   7.2673139207e-07   1.4176856904e-06   3.8745133580e-06   2.6045682022e-06   3.3853317179e-09   1.1652073401e-03   4.5322204952e-06   5.3360997993e-06   1.0455547705e-06   3.2728845010e-08   4.6308699385e-05   4.3591860900e-08   1.2397687997e-08   1.3131688209e-04   1.0527932383e-07   1.7129680692e-04   2.6909717534e-06   7.1688248132e-01   1.1355484093e-24   1.1017171848e-07   1.2014661346e-06   7.2201294583e-05   2.9673483835e-05
   1.6129928574e+03   1.2149994999e+05   1.1916217400e-03   9.4583623497e-05   4.2326043286e-04   8.2915848497e-02   1.1628762713e-03   5.3954668259e-02   2.8807582350e-04   4.1100710612e-06   1.7804771084e-07   1.6637466445e-06   2.5205913930e-05   2.2157488288e-06   4.0079264784e-04   3.8051857381e-04   5.2094611427e-02   7.3486912904e-02   8.9678573606e-05   6.8134995955e-04   5.1866818530e-06   4.3718894682e-06   3.0734468229e-05   1.7551796333e-06   1.8754411400e-03   2.5073958400e-04   8.0489679592e-03   7.2947519665e-06   3.4042894548e-05   2.0638652194e-04   3.8075479269e-03   7.2782813610e-06   7.2673139207e-07   1.4176856904e-06   3.8745133580e-06   2.6045682022e-06   3.3853317179e-09   1.1652073401e-03   4.5322204952e-06   5.3360997993e-06   1.0455547705e-06   3.2728845010e-08   4.6308699385e-05   4.3591860900e-08   1.2397687997e-08   1.3131688209e-04   1.0527932383e-07   1.7129680692e-04   2.6909717534e-06   7.1688248132e-01   1.1355484093e-24   1.1017171848e-07   1.2014661346e-06   7.2201294583e-05   2.9673483835e-05
   1.2398819567e+03   1.2149994999e+05   6.1347887198e-04   1.3131514070e-05   4.8458066724e-05   1.2728117642e-01   2.7371405202e-04   3.5950645394e-02   8.3227007780e-04   1.2799541332e-04   2.4995961330e-10   2.3270048799e-08   3.0317311104e-06   1.8717591959e-07   2.2774238344e-04   3.7074244360e-04   2.9253878406e-02   5.2630138686e-02   3.3457030251e-05   1.7230408305e-03   1.8783977808e-06   2.8658691328e-05   1.0501786681e-04   3.2215944175e-08   8.3880979528e-04   6.2373276582e-05   2.7102775898e-02   3.7427393549e-05   1.2013333218e-04   3.0984531463e-05   3.8088223625e-03   1.6220639979e-06   2.4976466278e-08   2.0005280336e-07   1.1239175898e-06   1.0779769010e-06   2.8244702309e-10   9.1177213809e-04   6.0130826363e-05   3.6311874334e-06   5.5024852748e-07   5.6084469333e-10   2.6610082608e-05   6.2766299663e-09   5.9896201527e-10   5.1234139213e-05   4.1185246042e-08   7.5840556659e-05   5.5351495449e-07   7.1705880260e-01   1.3467487527e-24   2.7220966535e-07   1.2953345435e-05   2.0560124690e-04   6.7967241386e-05
   1.2398818005e+03   1.2149994999e+05   6.1347887198e-04   1.3131514070e-05   4.8458066724e-05   1.2728117642e-01   2.7371405202e-04   3.5950645394e-02   8.3227007780e-04   1.2799541332e-04   2.4995961330e-10   2.3270048799e-08   3.0317311104e-06   1.8717591959e-07   2.2774238344e-04   3.7074244360e-04   2.9253878406e-02   5.2630138686e-02   3.3457030251e-05   1.7230408305e-03   1.8783977808e-06   2.8658691328e-05   1.0501786681e-04   3.2215944175e-08   8.3880979528e-04   6.2373276582e-05   2.7102775898e-02   3.7427393549e-05   1.2013333218e-04   3.0984531463e-05   3.8088223625e-03   1.6220639979e-06   2.4976466278e-08   2.0005280336e-07   1.1239175898e-06   1.0779769010e-06   2.8244702309e-10   9.1177213809e-04   6.0130826363e-05   3.6311874334e-06   5.5024852748e-07   5.6084469333e-10   2.6610082608e-05   6.2766299663e-09   5.9896201527e-10   5.1234139213e-05   4.1185246042e-08   7.5840556659e-05   5.5351495449e-07   7.1705880260e-01   1.3467487527e-24   2.7220966535e-07   1.2953345435e-05   2.0560124690e-04   6.7967241386e-05
   1.2398817967e+03   1.2149994999e+05   6.1347887199e-04   1.3131514034e-05   4.8458066728e-05   1.2728117642e-01   2.7371405224e-04   3.5950645394e-02   8.3227007780e-04   1.2799541332e-04   2.4995961463e-10   2.3270048876e-08   3.0317311260e-06   1.8717591981e-07   2.2774238336e-04   3.7074244363e-04   2.9253878407e-02   5.2630138686e-02   3.3457030227e-05   1.7230408303e-03   1.8783977840e-06   2.8658691731e-05   1.0501786681e-04   3.2215942607e-08   8.3880979530e-04   6.2373276061e-05   2.7102775898e-02   3.7427393635e-05   1.2013333219e-04   3.0984531469e-05   3.8088223615e-03   1.6220639977e-06   2.4976466341e-08   2.0005280338e-07   1.1239175898e-06   1.0779769010e-06   2.8244701480e-10   9.1177213809e-04   6.0130826361e-05   3.6311874334e-06   5.5024852762e-07   5.6084468250e-10   2.6610082607e-05   6.2766300371e-09   5.9896203548e-10   5.1234139214e-05   4.1185246040e-08   7.5840556660e-05   5.5351495443e-07   7.1705880260e-01   1.3467623916e-24   2.7220966779e-07   1.2953345434e-05   2.0560124839e-04   6.7967241382e-05
   1.2398818024e+03   1.2149994999e+05   6.1347887199e-04   1.3131514034e-05   4.8458066728e-05   1.2728117642e-01   2.7371405224e-04   3.5950645394e-02   8.3227007780e-04   1.2799541332e-04   2.4995961463e-10   2.3270048876e-08   3.0317311260e-06   1.8717591981e-07   2.2774238336e-04   3.7074244363e-04   2.9253878407e-02   5.2630138686e-02   3.3457030227e-05   1.7230408303e-03   1.8783977840e-06   2.8658691731e-05   1.0501786681e-04   3.2215942607e-08   8.3880979530e-04   6.2373276061e-05   2.7102775898e-02   3.7427393635e-05   1.2013333219e-04   3.0984531469e-05   3.8088223615e-03   1.6220639977e-06   2.4976466341e-08   2.0005280338e-07   1.1239175898e-06   1.0779769010e-06   2.8244701480e-10   9.1177213809e-04   6.0130826361e-05   3.6311874334e-06   5.5024852762e-07   5.6084468250e-10   2.6610082607e-05   6.2766300371e-09   5.9896203548e-10   5.1234139214e-05   4.1185246040e-08   7.5840556660e-05   5.5351495443e-07   7.1705880260e-01   1.3467623916e-24   2.7220966779e-07   1.2953345434e-05   2.0560124839e-04   6.7967241382e-05
   1.2442101534e+03   1.2149994999e+05   6.2244872885e-04   1.2974227168e-05   4.8170749040e-05   1.2677182377e-01   2.6742661248e-04   3.6190916696e-02   8.2391604585e-04   1.3119244365e-04   2.3740547258e-10   2.2303637726e-08   2.9353305271e-06   1.8103549919e-07   2.2476719494e-04   3.7760825056e-04   2.9640860258e-02   5.2700170819e-02   3.2981424184e-05   1.7350114430e-03   1.7801654443e-06   2.7382575902e-05   1.0533021315e-04   3.2906367123e-08   8.5146442698e-04   6.1455110322e-05   2.6814029141e-02   3.6429524667e-05   1.2115945986e-04   3.1491765716e-05   3.8939289409e-03   1.6604015901e-06   2.3972571529e-08   1.9682411061e-07   1.1289935730e-06   1.0896156446e-06   2.8146269228e-10   9.0867894483e-04   6.2160129282e-05   3.6773739791e-06   5.4606408332e-07   5.6401666443e-10   2.6723287351e-05   5.7405765419e-09   5.6708980966e-10   5.2517453205e-05   4.0771174361e-08   7.6745782194e-05   5.5063779224e-07   7.1705882138e-01   2.4075783399e-24   2.6398296199e-07   1.3029853886e-05   1.9596866894e-04   6.8319910661e-05
   1.2442101530e+03   1.2149994999e+05   6.2244872885e-04   1.2974227168e-05   4.8170749040e-05   1.2677182377e-01   2.6742661248e-04   3.6190916696e-02   8.2391604585e-04   1.3119244365e-04   2.3740547258e-10   2.2303637726e-08   2.9353305271e-06   1.8103549919e-07   2.2476719494e-04   3.7760825056e-04   2.9640860258e-02   5.2700170819e-02   3.2981424184e-05   1.7350114430e-03   1.7801654443e-06   2.7382575902e-05   1.0533021315e-04   3.2906367123e-08   8.5146442698e-04   6.1455110322e-05   2.6814029141e-02   3.6429524667e-05   1.2115945986e-04   3.1491765716e-05   3.8939289409e-03   1.6604015901e-06   2.3972571529e-08   1.9682411061e-07   1.1289935730e-06   1.0896156446e-06   2.8146269228e-10   9.0867894483e-04   6.2160129282e-05   3.6773739791e-06   5.4606408332e-07   5.6401666443e-10   2.6723287351e-05   5.7405765419e-09   5.6708980966e-10   5.2517453205e-05   4.0771174361e-08   7.6745782194e-05   5.5063779224e-07   7.1705882138e-01   2.4075783399e-24   2.6398296199e-07   1.3029853886e-05   1.9596866894e-04   6.8319910661e-05
   1.2442101536e+03   1.2149994999e+05   6.2244872885e-04   1.2974227168e-05   4.8170749041e-05   1.2677182377e-01   2.6742661248e-04   3.6190916696e-02   8.2391604585e-04   1.3119244365e-04   2.3740547258e-10   2.2303637727e-08   2.9353305272e-06   1.8103549919e-07   2.2476719494e-04   3.7760825056e-04   2.9640860258e-02   5.2700170819e-02   3.2981424185e-05   1.7350114430e-03   1.7801654443e-06   2.7382575902e-05   1.0533021315e-04   3.2906367123e-08   8.5146442698e-04   6.1455110322e-05   2.6814029141e-02   3.6429524667e-05   1.2115945986e-04   3.1491765716e-05   3.8939289409e-03   1.6604015901e-06   2.3972571529e-08   1.9682411061e-07   1.1289935730e-06   1.0896156446e-06   2.8146269229e-10   9.0867894483e-04   6.2160129282e-05   3.6773739791e-06   5.4606408332e-07   5.6401666443e-10   2.6723287351e-05   5.7405765419e-09   5.6708980967e-10   5.2517453205e-05   4.0771174361e-08   7.6745782194e-05   5.5063779224e-07   7.1705882138e-01   2.4075783399e-24   2.6398296199e-07   1.3029853886e-05   1.9596866894e-04   6.8319910661e-05
   1.2442101530e+03   1.2149994999e+05   6.2244872885e-04   1.2974227168e-05   4.8170749041e-05   1.2677182377e-01   2.6742661248e-04   3.6190916696e-02   8.2391604585e-04   1.3119244365e-04   2.3740547258e-10   2.2303637727e-08   2.9353305272e-06   1.8103549919e-07   2.2476719494e-04   3.7760825056e-04   2.9640860258e-02   5.2700170819e-02   3.2981424185e-05   1.7350114430e-03   1.7801654443e-06   2.7382575902e-05   1.0533021315e-04   3.2906367123e-08   8.5146442698e-04   6.1455110322e-05   2.6814029141e-02   3.6429524667e-05   1.2115945986e-04   3.1491765716e-05   3.8939289409e-03   1.6604015901e-06   2.3972571529e-08   1.9682411061e-07   1.1289935730e-06   1.0896156446e-06   2.8146269229e-10   9.0867894483e-04   6.2160129282e-05   3.6773739791e-06   5.4606408332e-07   5.6401666443e-10   2.6723287351e-05   5.7405765419e-09   5.6708980967e-10   5.2517453205e-05   4.0771174361e-08   7.6745782194e-05   5.5063779224e-07   7.1705882138e-01   2.4075783399e-24   2.6398296199e-07   1.3029853886e-05   1.9596866894e-04   6.8319910661e-05
   9.2794126517e+02   1.2149994999e+05   3.7359436483e-04   2.1304440753e-06   9.0939352218e-06   1.5988861061e-01   1.0519255829e-04   2.3069051643e-02   8.6348559504e-04   8.5195775376e-05   8.9806900348e-13   5.8324066236e-10   5.3591322931e-07   2.8972300592e-08   7.9838860329e-05   2.8310338481e-04   2.0465646219e-02   3.2486928209e-02   7.0714248916e-06   1.4422850748e-03   6.4065175457e-07   9.2035309415e-05   1.4097973074e-04   3.7247531706e-10   3.4732121608e-04   9.4968655468e-06   4.0478313238e-02   6.0455470947e-05   1.2994559414e-04   2.5372936004e-06   1.3010796576e-03   3.3648475740e-07   9.1723428763e-09   1.1397758132e-07   9.4327062281e-07   1.0517777085e-06   2.0560020451e-11   4.8872453335e-04   8.5219328704e-05   3.5056575252e-06   5.3168657496e-07   2.6544085294e-11   2.5894947404e-05   6.6662938724e-08   3.7346440492e-11   2.1904733896e-05   5.8225074687e-08   6.1144325483e-05   3.7967910608e-07   7.1726373595e-01  -8.3639618352e-25   6.0684535948e-07   1.8909639415e-05   2.3819129625e-04   6.4094604772e-05
   9.2794126521e+02   1.2149994999e+05   3.7359436483e-04   2.1304440753e-06   9.0939352218e-06   1.5988861061e-01   1.0519255829e-04   2.3069051643e-02   8.6348559504e-04   8.5195775376e-05   8.9806900348e-13   5.8324066236e-10   5.3591322931e-07   2.8972300592e-08   7.9838860329e-05   2.8310338481e-04   2.0465646219e-02   3.2486928209e-02   7.0714248916e-06   1.4422850748e-03   6.4065175457e-07   9.2035309415e-05   1.4097973074e-04   3.7247531706e-10   3.4732121608e-04   9.4968655468e-06   4.0478313238e-02   6.0455470947e-05   1.2994559414e-04   2.5372936004e-06   1.3010796576e-03   3.3648475740e-07   9.1723428763e-09   1.1397758132e-07   9.4327062281e-07   1.0517777085e-06   2.0560020451e-11   4.8872453335e-04   8.5219328704e-05   3.5056575252e-06   5.3168657496e-07   2.6544085294e-11   2.5894947404e-05   6.6662938724e-08   3.7346440492e-11   2.1904733896e-05   5.8225074687e-08   6.1144325483e-05   3.7967910608e-07   7.1726373595e-01  -8.3639618352e-25   6.0684535948e-07   1.8909639415e-05   2.3819129625e-04   6.4094604772e-05
   9.2794126521e+02   1.2149994999e+05   3.7359436483e-04   2.1304440753e-06   9.0939352218e-06   1.5988861061e-01   1.0519255829e-04   2.3069051643e-02   8.6348559504e-04   8.5195775376e-05   8.9806900337e-13   5.8324066232e-10   5.3591322930e-07   2.8972300592e-08   7.9838860327e-05   2.8310338481e-04   2.0465646219e-02   3.2486928209e-02   7.0714248915e-06   1.4422850748e-03   6.4065175457e-07   9.2035309414e-05   1.4097973074e-04   3.7247531701e-10   3.4732121608e-04   9.4968655469e-06   4.0478313238e-02   6.0455470948e-05   1.2994559414e-04   2.5372936004e-06   1.3010796576e-03   3.3648475740e-07   9.1723428764e-09   1.1397758132e-07   9.4327062281e-07   1.0517777085e-06   2.0560020451e-11   4.8872453335e-04   8.5219328704e-05   3.5056575252e-06   5.3168657496e-07   2.6544085292e-11   2.5894947404e-05   6.6662938723e-08   3.7346440490e-11   2.1904733896e-05   5.8225074687e-08   6.1144325483e-05   3.7967910608e-07   7.1726373595e-01  -8.2545174515e-25   6.0684535947e-07   1.8909639415e-05   2.3819129626e-04   6.4094604772e-05
   9.2794126521e+02   1.2149994999e+05   3.7359436483e-04   2.1304440753e-06   9.0939352218e-06   1.5988861061e-01   1.0519255829e-04   2.3069051643e-02   8.6348559504e-04   8.5195775376e-05   8.9806900337e-13   5.8324066232e-10   5.3591322930e-07   2.8972300592e-08   7.9838860327e-05   2.8310338481e-04   2.0465646219e-02   3.2486928209e-02   7.0714248915e-06   1.4422850748e-03   6.4065175457e-07   9.2035309414e-05   1.4097973074e-04   3.7247531701e-10   3.4732121608e-04   9.4968655469e-06   4.0478313238e-02   6.0455470948e-05   1.2994559414e-04   2.5372936004e-06   1.3010796576e-03   3.3648475740e-07   9.1723428764e-09   1.1397758132e-07   9.4327062281e-07   1.0517777085e-06   2.0560020451e-11   4.8872453335e-04   8.5219328704e-05   3.5056575252e-06   5.3168657496e-07   2.6544085292e-11   2.5894947404e-05   6.6662938723e-08   3.7346440490e-11   2.1904733896e-05   5.8225074687e-08   6.1144325483e-05   3.7967910608e-07   7.1726373595e-01  -8.2545174515e-25   6.0684535947e-07   1.8909639415e-05   2.3819129626e-04   6.4094604772e-05
