# time = 60
# Grid Points = 1024
                 # mixf_00                 # mixf_01                 # mixf_02
   2.5000000000e-01   4.7320587152e-01   4.9611311971e-01
   2.5000000000e-01   4.7320587152e-01   4.9611311971e-01
   2.5000000000e-01   4.7320587152e-01   4.9612304181e-01
   2.5000000000e-01   4.7320587152e-01   4.9612304181e-01
   2.5000000000e-01   4.7217988365e-01   4.9436651505e-01
   2.5000000000e-01   4.7217988365e-01   4.9436651505e-01
   2.5000000000e-01   4.7217988365e-01   4.9436651505e-01
   2.5000000000e-01   4.7217988365e-01   4.9436651505e-01
   2.5000000000e-01   4.7217988365e-01   4.9611311971e-01
   2.5000000000e-01   4.7217988365e-01   4.9611311971e-01
   2.5000000000e-01   4.7217988365e-01   4.9611311971e-01
   2.5000000000e-01   4.7217988365e-01   4.9611311971e-01
   2.5000000000e-01   4.7286387556e-01   4.9882251967e-01
   2.5000000000e-01   4.7286387556e-01   4.9882251967e-01
   2.5000000000e-01   4.7286387556e-01   4.9340371975e-01
   2.5000000000e-01   4.7286387556e-01   4.9340371975e-01
   2.5000000000e-01   4.7286387556e-01   4.9882251967e-01
   2.5000000000e-01   4.7286387556e-01   4.9882251967e-01
   2.5000000000e-01   4.7286387556e-01   4.9340371975e-01
   2.5000000000e-01   4.7286387556e-01   4.9340371975e-01
   2.5000000000e-01   3.8402682665e-01   2.5526416730e-01
   2.5000000000e-01   3.8402682665e-01   2.5526416730e-01
   2.5000000000e-01   3.8402682665e-01   5.0880389823e-01
   2.5000000000e-01   3.8402682665e-01   5.0880389823e-01
   2.5000000000e-01   3.8402682665e-01   5.0880389823e-01
   2.5000000000e-01   3.8402682665e-01   5.0880389823e-01
   2.5000000000e-01   3.8402682665e-01   2.5526416730e-01
   2.5000000000e-01   3.8402682665e-01   2.5526416730e-01
   2.5000000000e-01   3.8402682665e-01   4.9452155343e-01
   2.5000000000e-01   3.8402682665e-01   4.9452155343e-01
   2.5000000000e-01   3.8402682665e-01   3.0654435517e-01
   2.5000000000e-01   3.8402682665e-01   3.0654435517e-01
   2.5000000000e-01   3.8402682665e-01   4.0053295430e-01
   2.5000000000e-01   3.8402682665e-01   4.0053295430e-01
   2.5000000000e-01   3.8402682665e-01   4.0053295430e-01
   2.5000000000e-01   3.8402682665e-01   4.0053295430e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.2592922999e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   3.8402682665e-01   4.0434045387e-01
   2.5000000000e-01   2.8916572454e-01   2.4237429946e-01
   2.5000000000e-01   2.8916572454e-01   2.4237429946e-01
   2.5000000000e-01   2.8916572454e-01   2.4237429946e-01
   2.5000000000e-01   2.8916572454e-01   2.4237429946e-01
   2.5000000000e-01   2.8916572454e-01   2.3792208541e-01
   2.5000000000e-01   2.8916572454e-01   2.3792208541e-01
   2.5000000000e-01   2.8916572454e-01   2.3792208541e-01
   2.5000000000e-01   2.8916572454e-01   2.3792208541e-01
   2.5000000000e-01   3.8402682665e-01   3.8816680639e-01
   2.5000000000e-01   3.8402682665e-01   3.8816680639e-01
   2.5000000000e-01   3.8402682665e-01   3.8816680639e-01
   2.5000000000e-01   3.8402682665e-01   3.8816680639e-01
   2.5000000000e-01   3.8402682665e-01   3.9426032197e-01
   2.5000000000e-01   3.8402682665e-01   3.9426032197e-01
   2.5000000000e-01   3.8402682665e-01   3.9426032197e-01
   2.5000000000e-01   3.8402682665e-01   3.9426032197e-01
   2.5000000000e-01   3.3659627560e-01   2.7900655692e-01
   2.5000000000e-01   3.3659627560e-01   2.7900655692e-01
   2.5000000000e-01   3.3659627560e-01   3.2086418511e-01
   2.5000000000e-01   3.3659627560e-01   3.2086418511e-01
   2.5000000000e-01   3.3659627560e-01   3.8816680639e-01
   2.5000000000e-01   3.3659627560e-01   3.8816680639e-01
   2.5000000000e-01   3.3659627560e-01   3.8816680639e-01
   2.5000000000e-01   3.3659627560e-01   3.8816680639e-01
   2.5000000000e-01   3.3659627560e-01   2.9993537102e-01
   2.5000000000e-01   3.3659627560e-01   2.9993537102e-01
   2.5000000000e-01   3.3659627560e-01   2.9993537102e-01
   2.5000000000e-01   3.3659627560e-01   2.9993537102e-01
